# v_p0  v_p1  v_p2
2991834 -4813 64872
4151150 -277955 -202440
2757781 -578044 110325
4285669 -112483 -126937
5020943 -290647 -239778
3679467 -253219 -216513
3743715 -462180 -94184
2875338 -203370 35958
3202430 -5398 161859
2712825 -670668 155423
3815568 -242588 949
4542975 72040 -39336
3335465 -39008 -7781
3861102 -249617 -29449
3806961 -256207 8663
3363717 -287228 54097
4511588 240756 -130557
3986070 267565 -54553
5299729 -151513 -224297
5648544 177770 -65508
5706893 197746 -147880
4953597 -110966 -66962
4131567 -118001 17107
4839743 -36508 -132544
4203843 -174085 -134042
4340966 -828570 -126158
5614901 -911381 -248656
4335753 -617710 -303109
5615655 -370872 -401860
5072927 -174384 -293742
4343567 -290982 -298878
5106701 -493853 -307014
5777617 -880035 -295703
3855487 -555773 -107924
5587973 -947333 -276970
5144139 -548433 -268967
3637740 178560 -231945
3942437 234871 -243264
3633286 157043 -219852
3338298 -133466 -96586
3473266 -139563 -102915
3509020 -8084 -116888
3330114 -7825 -220350
3765091 -455594 -204006
3635018 -608505 -144857
3009828 -163276 -12746
2654217 -504216 89901
3993452 -713463 -51102
3873023 -1254764 128464
3369810 -1434625 335197
5737700 -2526167 101949
4246918 -1758532 450880
2907073 -1593571 613600
1979093 -1197225 550150
1767025 -785082 523681
1919241 -545984 345919
2841512 -323734 95996
2175391 -635802 276383
2223417 -540192 138680
4012414 -379273 -14376
3716594 84929 -55139
3423063 -16647 74706
3720512 -155658 -73667
2641593 737 27222
2838757 182362 -14568
3307007 260952 -129130
3693302 70564 -98078
2161092 65315 56370
3111229 592236 -11393
3469289 472084 -90965
3340235 326476 -125443
3402516 287496 -98257
4114045 38874 -142619
6575013 675344 -417601
6314556 591769 -326474
7637075 377999 -421259
7931619 -676055 -628241
8210573 -622788 -612628
8097606 -107802 -508367
9653103 -583687 -718707
9518240 -734986 -664554
9551251 -1175454 -523054
9442120 -1595605 -499286
9703184 -1631521 -329973
10891495 -219203 -151772
12300113 82747 -265758
13691653 351568 -259177
12071209 -241505 -176663
10525458 589491 -28364
10822724 947509 -1519
10224074 1001163 -60799
10103796 521692 5998
9854669 50406 -189212
10362242 171434 -280705
9144352 384231 -230819
7796197 1183450 -38649
7700699 571450 -105012
7176161 -318554 -222917
6616976 404318 -37491
6052754 435833 -66941
5331496 12384 2458
4569784 -33467 44387
4591408 106533 39206
4719516 127047 -166974
3723211 -414261 -14232
3156341 126899 28626
2090486 -285398 272392
4780244 -367750 -133829
4110009 -779036 77539
4099755 -64460 -16833
4613213 -822744 133925
2909033 -103958 256500
4153515 -55290 65539
2670967 -310627 291395
2468779 -193522 264268
3887512 -644025 133212
3593520 -88107 125525
4023977 -330525 -41406
3736343 -145444 18068
4064221 13834 28470
2704684 297103 227571
3513248 -632236 -752
2062265 -185235 338969
1424029 -31250 252317
2363091 188165 163386
2415644 -379209 111566
3155477 -597252 20825
2811855 -63670 37238
3245420 399241 1182
3702710 -199151 -58414
3877102 -51860 -119493
4539485 -811040 -135673
3167008 -345877 -114569
3517670 -134783 -236517
2918217 -25210 -28597
2650505 293978 -20438
4262501 -252305 -173923
4770406 -238492 -193746
3825120 -522430 26857
2724603 -127722 40358
3612137 -544690 -3446
4157970 256553 1317
4804713 -35018 -84051
3857822 -412584 -9753
2869634 -256820 -14312
3821340 -847501 -47722
3157928 -863989 47741
2071726 -485032 189479
2904585 -594993 100708
1471264 290352 1184
1707533 182193 64130
1663721 94314 458
1869629 329305 57351
1892648 35440 6203
3963171 -31789 -283049
2225287 -333823 -401
1651987 -139849 -39528
1911552 -215356 74407
2308941 199749 17211
3633771 -142275 -103643
3293098 282 -61289
3421748 -607487 -83069
2322428 -362690 96141
3891286 -299073 -49083
4330791 -720794 -162588
2935509 -564891 -77148
2970579 -525162 22236
2842204 -196737 -32821
3791489 95301 -64007
2206683 -327670 158944
3415067 -122796 91092
4727098 -87239 -119134
3363641 -75671 -43293
3526328 -245600 6787
3629410 -252085 -22804
3112923 -154381 66788
4755168 -94154 -201740
4331419 91588 -123787
4734349 -515750 -127796
6116254 -129125 -249453
6039024 -265373 -300011
4737496 -234355 -48997
3900706 37913 96498
4530105 -247949 -62743
3484704 -235124 79906
2959566 -875582 94761
4000932 -1205215 -16607
2960315 -1007632 -68543
4442562 -1009724 -200638
4490516 -746340 -242724
3371610 -716847 -104345
4071470 -1070108 -200847
4183917 -1286387 -82428
3038408 -718809 -32312
3861169 -1248429 -14638
3931483 -906211 -66288
3580873 -360136 -245508
3983279 -362476 -286553
3669571 -399440 -285284
3279774 -468478 -196769
3349874 -439725 -171553
3555538 -369012 -214260
3048793 -450798 -198987
2844391 -728431 -67346
2642928 -770375 -18109
2849135 -183798 -17497
2158439 -250654 140326
3034063 -691565 57089
2407001 -747771 323408
2142669 -595746 425671
2527856 -1819347 536215
2793643 -700098 546505
1993537 -319408 597683
1643068 -215017 397759
1803971 186126 384172
1920155 107733 255417
2731084 -192984 35435
1779319 4394 310593
1702991 -173293 207637
3481517 -337073 58424
3949587 -156376 -166254
3878385 -78238 -133572
3437908 -269771 -44211
2846864 -80334 -73566
3210362 -8502 -132152
3576135 -146094 -216395
3774889 -230333 -164359
2508970 39744 -65683
4293384 193217 -338850
4350176 -49192 -369864
3601527 -22488 -171787
3730087 -73625 -190579
4038381 -324450 -170908
7344332 -573335 -715466
6837291 -346878 -493281
7703692 -689566 -513571
5633731 -1540232 -134575
6275659 -1620916 -274840
7405320 -1254610 -503545
7624505 -1743885 -359176
7318813 -1754242 -267524
6965394 -1853193 -76613
6228124 -2090389 71733
6987156 -1979624 50187
10650690 -616570 -224379
12249362 -541716 -339480
14043808 -297745 -394412
11509294 -537365 -104962
11580417 244984 -293464
12458250 557912 -369097
11681019 572935 -340042
10987999 327804 -185588
9518162 -268021 -95187
9881854 -201648 -88050
9080732 -7624 -127020
9372901 844817 -273025
8553438 129254 -313799
6305122 -652928 -62478
7043260 292636 -70464
6497395 219561 -115629
5143534 129148 110787
4541791 71409 65407
4766119 160030 22373
4692427 -272859 -185641
3052604 -327861 110674
3419626 111082 -30841
2299537 139742 156135
4080125 -601260 -43459
3199387 -526821 185689
4125536 -217053 -85301
3963981 -561912 117695
3548685 120273 -5392
4459159 -124395 -97861
2757858 249631 243150
2743458 281630 168878
3293138 -308979 183286
3735488 127459 75270
3372330 -295121 100193
3622969 -121648 10369
3996817 145765 89894
3730109 525883 -27293
2544119 -444377 178750
2198143 540558 356277
1505827 547309 325007
2673475 513725 179753
2165046 -162674 103646
2464746 -496443 81075
2966451 -89858 -58803
4067365 144360 -227569
3273213 -217966 33294
3537531 -230472 -37373
3164696 -878349 85057
2467755 -445208 11720
2615521 -351765 36504
2808496 -46187 2152
3005315 222758 -60685
3690365 -571151 -106963
4050865 -473874 -43200
3169162 -351415 118238
2586648 1290 70930
2693185 -347478 193348
4782333 63115 -191462
4537704 -128050 -7239
3247973 -322128 91920
2285923 -120691 150177
2449151 -694597 202668
2148248 -650531 153586
1742647 -54393 214056
2261283 -264457 190294
1759750 271420 -2499
1979726 286986 47581
1775613 72235 -11578
2502107 300112 -74888
1965623 9016 -15193
3294868 -449909 -105368
1764257 -284378 62859
1267673 -131252 63497
1848802 -137794 27200
2681303 132776 -68499
3388089 -379099 -109533
3239808 -167065 -73930
2313497 -534749 140338
2156448 -225094 43262
3450836 -328126 3984
2996565 -823703 71386
1912399 -512764 124358
2405128 -433536 58491
2585682 -276112 -24372
4089099 -204169 -210190
2255014 -124475 45308
3669191 -53986 -50628
4494303 -332610 -108905
3296396 -205925 -73218
3388686 -287078 -45694
3488781 -379441 -94497
3117738 -68486 18887
4431792 -502263 -190772
4274665 -166477 -115136
3762042 -603192 44304
5721231 -679844 -252507
5299931 -822945 -218682
4334250 -274800 12932
4318881 98349 -48463
3983695 -246490 61571
3176641 54459 170804
1788286 -457767 304656
2238698 -936518 271257
1398409 -872632 190651
2587197 -1068779 139098
3038691 -1001858 -2063
2166041 -698042 103215
2107437 -1108574 163043
2292437 -1163391 195679
1933045 -605938 152609
2196249 -1043908 202189
2453931 -769141 200479
2331116 -547943 85106
2703661 -636921 37208
2531888 -758657 -53068
2229200 -700020 -2843
2468051 -672320 -35600
2700821 -689209 -78533
2079542 -691385 -33213
1819439 -732036 55725
1653686 -697336 88767
2652725 -233118 -22222
2144339 -21453 89853
2266150 -516294 125869
2141737 -172620 243201
2325907 51982 237308
1096473 -657631 617763
3033721 185961 340021
2886245 557945 276698
2333677 293980 127033
3085952 567116 7935
2735554 356196 13119
2455434 -99303 89521
2472622 427656 112649
1744472 230731 202747
2957084 -108829 184272
3273632 -369940 5619
3567865 -364240 -95952
3008499 -314832 13114
2273750 -67717 133503
2640972 -101621 81379
2536452 -287004 125287
2925271 -369486 63651
2301419 -45352 19047
3873723 -421791 -212649
3503305 -635018 -160680
2910717 -133579 82131
2801705 -150509 147767
3007284 -415421 103613
4890907 -1514762 -129853
4940529 -843813 46470
5273328 -1131270 116766
2727069 -1092250 525497
3054385 -1450693 424993
4278766 -1594701 202933
4270431 -1789951 300848
3981049 -1580213 426927
3844730 -1346872 555404
3025408 -1268175 705038
3961386 -1285666 629543
9423302 -918870 -32859
11200555 -1155849 -255618
13389016 -1138735 -419528
10728485 -658326 -28570
11573527 -410112 -325283
12843987 -338741 -484196
11949846 -163561 -367192
11254811 -121603 -254022
8960986 -312983 15369
9534091 -286595 -44958
8674760 -82742 22388
9929454 270413 -273326
8219172 -477379 -247149
5015955 -461403 241619
7342269 118405 -109440
6383500 96401 -3278
5323884 397493 144943
4456536 293486 176352
4777383 270683 106969
3583313 -349789 145787
2567244 41780 253101
3265976 132977 83644
2552982 431201 169144
2818943 -375979 277386
2613155 -31422 313407
3394451 -196148 132193
3404934 -305300 170340
3643508 59899 -8057
3826144 -184173 100657
3481480 594175 117487
3512737 416338 -5707
3058993 86965 234785
3892516 255396 89698
2742126 123306 326386
3259652 -13898 133596
4151708 350348 128656
4527151 248431 -197559
2232083 -29619 210009
3503052 1066159 146765
2576402 1139105 229130
3424274 876722 155685
2150451 23603 81127
1953651 -280296 132515
2818300 -230383 -63636
3855118 -292622 -170145
3033476 -111848 64865
2965730 -140569 123325
1927204 -461066 321318
1892549 -332073 89672
2021961 -74374 194581
2738068 -27400 16367
3215677 60813 -88902
2523538 -536872 148089
3300105 -424332 83149
3057073 -165952 58268
2826574 67815 -14269
2530785 86754 206878
4529582 -324327 -140628
4319430 -84171 39263
2859267 -61969 173438
2190277 272667 221596
1776548 -150782 306764
1567237 -297643 198365
2186028 241311 68792
2348439 32710 106388
1964127 311309 32998
2366079 368207 22437
1790096 75304 12754
2725726 123890 -80157
1863294 27821 34495
2310413 -414484 124239
1407749 -78114 135680
1018959 110133 162230
1587739 -15913 103189
2652801 20760 -25125
2636037 -472648 25903
2728175 -177054 66751
1904123 -202545 157585
2009470 -165932 23237
3149877 -332208 -7898
1981380 -501384 218025
1395912 -164533 198659
2026563 -319139 59829
2070760 -218360 86958
3518981 -581995 -136858
2265518 -103110 -6403
3712864 -284343 -138658
3821108 -443590 9815
2843168 -280362 14247
2920856 -339158 18913
2818826 -507375 -439
3043818 -36540 27530
3343566 -709407 10221
3684303 -253233 43079
2899142 -347218 205988
4147519 -891131 75493
3711921 -983825 66567
3967970 -189424 68522
4512645 -111250 -131635
3780380 -82520 77968
3661450 272512 37624
1743679 144763 258270
1492465 -300281 324931
527365 -364769 296242
1287780 -557352 342271
1639464 -775479 211081
1430931 -401561 181123
828708 -554692 349164
1066492 -609226 337596
1193398 -135642 305867
1245967 -557802 264716
1644859 -207416 333921
1393338 -73447 345629
1716755 -292065 254553
1266457 -603298 190350
1034450 -432786 258007
1342412 -523003 183504
1467914 -604314 164968
1023831 -574210 143051
959310 -524051 153063
867071 -428254 182152
2209927 -202091 71278
2204733 140322 89170
1675537 -169261 228786
2321152 227762 179650
2696982 443819 185173
1187386 526504 551691
3945152 647142 132606
4312675 775453 -40709
3127349 338976 -72601
3976300 364475 -169469
3178035 304152 -34004
2299993 181802 170863
3301571 481823 -43192
2262750 606419 160787
2910477 353095 254028
2446463 -73352 256872
2632129 -303622 153807
2485620 -172209 129316
1953301 455771 346484
2166741 340076 327367
1781742 343589 450246
2115130 58436 335591
1882354 208758 226969
2445067 -436841 202923
1903247 -525889 263666
2541224 247552 258964
2392384 432968 375445
2284193 50532 327719
1949620 -1011217 567474
3454233 -277381 430709
3680155 -446761 450487
2166899 85511 549497
1687862 -290571 631550
2145034 -659723 621248
2295882 -826757 579035
2398435 -380125 677876
2845005 -12902 688149
2530854 240170 696934
3171019 164429 724831
7939639 -680733 251467
9431419 -1487250 -68530
11350134 -1773865 -176362
10023388 -701290 -17532
10510884 -904647 -156784
11698005 -1164972 -320107
11195485 -782547 -249303
10861953 -629917 -245967
8943432 -391251 -122146
9479061 -519231 -187761
8837450 -107554 -83482
9801677 -190740 -203259
6868662 -660467 78175
4756775 108726 276233
7364574 -120179 -118781
6450540 138216 17871
5950061 645218 101281
4787128 743579 253780
5151969 528269 116683
3024604 212715 349254
3020005 518385 181123
3275324 445976 199600
3126955 818654 189137
2540548 350164 387349
2956664 608786 289614
3127101 234976 250949
3124781 133223 250394
3479501 181053 109015
3266381 325725 361291
4318742 762449 49897
3832860 420726 34344
3333400 608850 264551
4036720 555074 197105
3177410 852084 347084
3084225 438850 293701
4659071 623225 119091
4298479 -29973 -57817
2722608 251098 52215
5464195 991336 -241673
4802773 1209037 -208644
5111655 905940 -175448
2329928 147220 42522
1784893 4514 146323
2298343 -247315 54257
2976462 -412388 49155
2988233 22615 66151
2953520 154678 132664
1847134 220508 305575
1591748 -116827 123131
2385656 226096 76891
2673972 35774 46112
3013552 -42047 -782
1859122 -52505 302271
2797006 -170090 169245
2912701 -63889 70531
2957031 -23410 -59258
3045648 377747 89381
3503873 -317196 152125
4421543 -62589 -33438
2966204 311095 180563
2849756 645726 138380
2150376 367838 196438
1455777 112386 206216
2731897 230291 -60519
2503672 209624 92059
2513875 301240 -68345
3031409 292713 -116872
1940392 82824 -16937
2663331 27001 -23380
1926266 112522 37283
1965687 -98279 161346
1563622 166225 88854
1428229 392489 96381
1677794 218673 107322
2498884 60779 55377
2015062 -305599 122522
2636432 -7186 66669
2042029 11306 60911
1768147 -79300 72476
2761037 -331540 15915
1894252 -136454 122258
1636648 143586 94251
1736878 -185497 75163
1838380 29780 144207
2368829 -631434 89107
2059129 -76371 41515
2913119 -399541 51349
3139027 -285969 141586
2393033 -144429 112887
2328436 -159199 161414
1941887 -305424 194995
2943502 70378 76110
2203266 -437534 246388
3239487 -23931 170325
2741185 106030 221380
2776950 -401904 376181
2439376 -627489 261034
3936265 -73714 26819
4151067 -320671 -71326
3973473 -26706 -24696
4102210 247155 -38277
2578376 435001 31414
1799784 208789 178307
573947 190343 240859
1205276 99784 281729
989949 -280489 261882
1205663 -31152 184956
801379 86770 263727
837843 63223 319151
1386185 496842 300670
1090467 -87168 195591
2014035 373648 215002
1958634 535255 206877
1988088 105443 103724
736646 -126047 259621
785491 176875 308683
839591 -29003 278298
794734 -111491 296449
462529 -197188 216847
457201 -142852 223603
536015 -3329 230290
1880817 64170 179470
2371637 362639 123884
1731391 327162 237932
2834565 552848 127311
3496773 767802 102755
3045328 1295582 156389
5174786 700910 -99829
5303174 530665 -182702
3549411 96885 -158078
4097112 52982 -133753
3385968 283175 949
2924191 422376 36774
3873630 317931 -115536
3334124 784950 4222
3848260 728057 88635
2931175 361202 115785
2370404 112093 223021
2456909 115322 129665
3236430 982507 112029
3112868 925758 197237
3040668 1102060 227772
2732272 692836 235408
2395342 686392 199654
1827411 240716 419094
1337578 231135 437786
3461523 619514 56737
3829162 946554 64997
3008418 598887 161321
1624983 201701 534730
4152457 384231 163264
4511139 108718 36010
3881191 666916 -6253
2909579 579218 184280
2843081 302405 257834
2592346 102838 306015
3530244 616351 256805
4460357 939411 208956
4656188 1059355 83385
5042901 1157463 220931
7548938 -136833 243878
7373970 -1370128 194157
8618449 -1720176 233659
9211000 -704419 28270
9096762 -1017251 32259
9627261 -1503726 -12486
9712070 -1074613 -17679
9574407 -957778 -40409
8361880 -685315 -103207
8533463 -851163 -78725
8746826 -390203 -148582
9264617 -539998 -130615
5874130 -234915 306573
5553399 458228 63818
6917355 -266470 -12163
6707570 112594 -35952
6832151 784328 31485
6117492 1126760 89125
6200542 579400 -88098
4107734 697931 89585
4166076 645709 -52636
4200719 742985 63023
4557416 1014902 -23918
3812621 891367 117865
4430991 929374 -3010
3998863 581064 59206
3775955 541010 120222
3931112 360835 35369
4493142 874741 102005
5489666 711666 -130441
4331019 513835 21174
4684118 937004 23670
5193982 813493 142
5241881 1166217 -92101
4311805 858392 52683
5968349 616196 -167795
4065042 -22438 28288
3283034 192846 -87828
6722096 181730 -520985
6458241 364620 -568925
6316926 222998 -441447
2394778 266524 101233
1855131 323826 185383
1786699 20532 219956
2279335 -127501 227033
3017417 169526 94137
3412759 306364 38089
2839393 581904 60152
1431349 191476 205227
2839022 250791 -12108
2615530 181579 115542
2829294 45903 76621
2258416 492011 227720
2776564 187702 181304
2717013 180951 175656
2800126 -108506 -21627
3648612 475865 15208
3251142 106575 213160
4498286 -234734 -127077
3860117 498531 -23573
3915695 772415 -10925
3036854 585710 25383
1921040 460177 131121
2870688 106480 -48637
2799402 415006 98261
2987689 15587 -199171
3430373 -85997 -239320
2099223 -7365 -67083
2733448 -33564 -53718
2223241 117926 -38280
2296841 98081 23863
2074926 212944 -44916
2258294 411061 -81852
2283030 304917 -35514
2744349 136647 -5639
1893845 -78369 93334
2948080 -12383 -66772
2151140 90826 36657
1612101 142884 150381
2384095 -264220 49129
2143326 -49240 -19943
2152020 178651 -53338
1672937 -48919 52774
2162968 257617 68772
1632560 -315111 198767
1956538 57178 80032
2307099 -116440 195876
2959109 42044 165754
2355956 103251 119866
2276419 223747 195840
1843679 125752 198405
3157155 204183 43799
1991117 107515 265714
3483073 295937 125039
3417923 388307 42391
2987966 304369 268403
2126698 -105399 239132
4139172 -149800 -103642
3659818 -400358 -16827
3946783 -119739 -44197
4361148 157667 -62337
3333033 324938 -125016
2436058 419052 43607
1324606 509332 73856
2002631 443024 62941
1134435 164561 177970
1504664 274170 111022
1531412 406236 62896
1505927 563075 171051
2586939 908836 92979
1391144 193443 92243
3108631 536128 -51438
3328782 602413 -125957
2496055 107466 -62508
1055044 308702 165844
1724181 588468 77969
1396638 402393 124834
1261526 377067 158092
581419 198960 168047
562848 306812 213644
923407 395070 150734
2324744 362892 83817
3093204 525378 8498
2764646 597858 600
3976201 601533 -107780
4961482 691829 -202970
5590189 1016579 -421703
6272867 230119 -362743
5642131 161510 -179838
3289236 -152258 -60890
3797042 -107843 -19780
3661102 286703 5455
3617742 331870 -94223
3978030 110886 -69592
4330676 654436 -111324
5070180 666889 -129582
3800078 330809 -100923
2901181 461804 121834
2913738 257957 17621
5029765 796748 -263159
4879930 966973 -143734
5187207 1087024 -209335
4306794 814311 -105600
3757269 836890 -49630
2909488 915198 209832
2430531 928151 224810
4794143 362334 -292308
5749516 564389 -418542
4556763 511475 -251145
3464716 723571 -36840
5528333 248939 -276670
5444166 -312110 -393132
5433823 107797 -490629
4621625 394348 -325065
4376796 247109 -264756
3712814 308993 -74708
5446814 539433 -300186
6826964 694093 -436125
6844518 604887 -481368
7468014 1000830 -339812
8116806 114545 2827
5811885 -761891 400189
6775016 -1002786 434047
8392766 -570604 103056
7959481 -858811 115689
7527542 -1220717 294891
7985279 -780458 314791
7945921 -696179 292653
6786404 -518487 300842
6888972 -637923 294893
7689226 -456212 114600
8073747 -569279 134172
6001949 366219 281131
6264748 437697 -45913
6303005 -123043 162064
6630570 89100 37813
7952428 702360 -126002
7974767 972327 -247076
6835657 263190 -176783
5233833 624696 -102722
4766194 472350 -69688
5216086 708261 -57425
5777023 782017 -157775
5186390 862625 -88548
5714343 665141 -204299
4863246 516826 -70733
4678926 612051 -14820
4363291 349040 3657
6142511 649036 -265958
6376333 247194 -300024
5131868 408298 -119865
6180073 668681 -264949
6614503 456446 -326283
7123492 478802 -532216
5983519 520148 -355390
6896287 -30897 -431721
4164027 -17359 -20391
3199704 72155 1292
5979227 -727045 -325648
5549694 -534976 -227164
5482366 -427405 -137765
2526962 597679 225246
2183406 776464 276715
1754961 607502 363154
2249944 410816 298122
3050901 454594 208917
3414471 492759 202477
3470421 626975 47711
1582432 729447 332724
2678368 379297 184357
2612256 552109 268341
2965163 199215 70841
3204862 817384 105272
3286280 490470 109665
3160638 527632 137681
2605011 -112860 13506
4373932 402700 -104081
4054055 302406 -35291
4057831 -471842 -90830
4835370 172317 -289533
4957653 602079 -159103
3951921 474841 -135487
2793557 581288 -15946
2851709 60328 -6090
3579826 495047 -37340
2649462 -338955 -125757
2827915 -467880 -103873
1965176 -125345 -38792
2744182 -204476 -107251
2419174 -31008 -101582
2653069 2695 -103201
2368061 33465 -115566
2785195 116046 -191420
2790610 86989 -165028
3117558 -13793 -134933
2031975 39459 27688
2856475 -170837 -66685
2268305 178403 42973
1923869 459229 145480
2144020 -150283 62498
2083581 -117483 -30034
2405424 -13063 -124625
1805769 -8465 -14623
2721455 266401 -54682
1685951 13631 113912
2199542 174490 27069
2618001 190086 81861
3484090 233717 4419
2789306 248164 12579
3077876 455921 3940
2558397 334447 -2952
3631410 182955 -73127
2754786 459520 65950
4352287 341112 -103827
4228835 258011 -160556
4239440 483006 -87881
2516619 242998 105601
3899346 -399945 -118104
3143692 -390202 33696
3648104 -136041 26510
4682140 -71326 -177850
3626908 13057 -177146
3071557 413010 -48341
2109587 524300 -38214
2725420 422965 -58398
1685222 409731 67728
2091986 388877 4376
2187811 406405 -42183
2645599 698033 -41493
4083292 826957 -169045
1792729 314476 30292
3854558 261803 -196088
3930973 221660 -205601
2334199 53669 37524
1703595 530829 70324
2725876 517314 -108528
2207886 463090 -32327
2156142 474368 -36585
1063766 461368 104904
1229361 659569 137222
1632837 590210 60781
3017990 367381 -51766
3835556 394034 -108218
3701323 364963 -188081
4728909 189416 -255573
5652303 98687 -324786
6237450 8707 -477528
5926442 -478437 -269642
5471443 -130785 -102047
2596224 -33009 188565
3341453 16259 150379
3780137 365518 91248
3616689 230790 22495
3694256 132507 98634
4795496 455337 -74489
5627563 358631 -148934
3737990 225716 39643
3686404 591001 13953
3138685 283797 36238
5425095 251452 -210284
5836427 541925 -228515
6072182 575105 -232931
5106283 477044 -170157
4654843 620817 -120308
4658314 980304 -123519
4152131 1056040 -79227
4733821 -252569 -244795
5880244 -377234 -434400
5098697 -217940 -415426
4875672 177434 -436037
5741576 -499801 -417300
4429857 -1039375 -252461
4768033 -834003 -365763
4694886 -354922 -348294
4308967 -364407 -261781
4182040 -9456 -208329
5902828 -262263 -432957
7428139 -470681 -640129
6921781 -437300 -479797
8419276 91778 -509612
8604686 -96223 -196838
5575636 25026 344594
6662470 -311444 207455
8040163 -393098 48537
7223126 -626256 112796
6377382 -470832 420791
7482353 -48594 350641
7627589 -62368 267453
6343121 313816 441766
6438813 96621 369111
7144780 -42130 236867
7298994 -67876 323303
6814617 832851 191337
6464646 421828 48524
6181379 311813 251279
6563196 280003 142077
8693760 324617 -220669
8877757 304098 -357122
6370303 143913 100998
5269382 603025 136644
4712104 548085 163807
5548708 715018 99026
6044632 613719 19974
5546831 842188 114747
5574080 482487 91467
4752878 595571 205283
4910967 709869 162617
4173253 600066 278678
5977653 278634 -5980
5977873 -232073 -131668
5296924 181310 -66493
6547003 102522 -257642
6547506 -177479 -240922
6681490 -488737 -351413
5981142 -199229 -288244
6009508 -749383 -225185
3987897 -16813 45847
2930955 261717 181737
4157549 -959522 81594
3689284 -361697 359148
4325031 -311524 189326
3546668 1002220 133028
3360715 1315138 220223
2946779 1284485 259482
3243396 901341 157184
3737672 918671 207380
3916384 1080727 318976
3937945 872101 163120
2888105 1339824 218690
3050859 929616 299730
3546632 1107046 223429
3378322 281543 -1126
4532340 851506 -100627
4271385 533274 -87594
4313960 574033 -113211
2500531 -76430 17381
4904915 57012 -229542
4615550 30411 -199126
3280959 -540686 21909
4671417 -448676 -278563
5624249 160313 -278131
4505557 81446 -250418
3631896 400552 -160618
2884699 59064 5157
4219480 290973 -139973
1888661 -424039 32147
1799770 -422055 138554
1660768 -129455 34823
2303304 -374587 -44100
2232639 -221049 -76325
2505693 -205753 -84608
2157191 -147587 -51866
2577135 -221991 -127144
2613259 -223621 -119653
2911365 -287563 -111857
2188288 42969 -20338
2487713 -228935 3409
2654414 197838 -39583
2863424 599183 -25372
2049627 -20470 66616
1828419 -118690 26844
2205732 -241729 -94724
1872524 -90830 -62882
3070526 78015 -128468
2087620 97338 -29925
2548500 146171 -51256
3205641 168543 -87627
4049591 48851 -171620
3245368 150583 -94146
3960807 209806 -224375
3114552 169992 -129068
3939766 -79347 -179593
3704625 351113 -160266
4970873 -105894 -311618
4386262 -127731 -198945
4902274 102188 -242239
3137665 304780 -39193
3086634 -496861 33427
2667014 -256610 97552
3568704 -75204 15658
4434341 -466525 -185958
3307184 -283267 -100370
3545434 253139 -107381
2574437 452061 -29176
3106014 299573 -66803
2374293 436580 -43065
2566505 339290 -41582
2536688 327368 -35006
3588338 444549 -196050
4960072 342182 -290769
2231926 325213 -19303
3800026 -91659 -137972
3663569 -45079 -57978
2258182 254954 133063
2305005 662539 68123
2858602 397090 25574
2399432 477778 82944
2439780 429564 32896
1580729 681838 127246
2164426 857363 63419
2167704 747702 116084
3039952 366869 91426
3723011 332805 89695
3437487 156279 29902
4134255 -103848 9687
4729900 -245779 28290
4750412 -451165 48164
4255996 -553939 210212
4922618 -181548 61441
2616565 473307 271084
3449506 388872 189173
4209862 597420 111742
3736302 388203 100393
3895301 393513 123759
5181706 327103 -73137
5742383 122834 -97538
3863552 440604 124601
4482886 514598 -88564
3392603 414724 74836
5002345 98543 36677
5942833 195783 -120841
6154312 277300 -91632
5154440 282161 -34118
5036281 454173 -56965
5747583 570736 -255612
5427192 714760 -242819
3552993 -383742 112821
4197958 -821552 15348
3854113 -794556 -108510
4171004 -564618 -225123
4245938 -1098218 -128158
2226413 -1067947 224839
2591123 -1057446 146081
3285060 -702237 17458
3002414 -532657 93836
3799630 -359605 -126631
4634447 -869341 -141178
5458490 -1378991 -206203
5227534 -1001943 -75016
7631457 -759886 -321669
8505758 -600654 -301230
6701549 366041 -43259
7351379 -320531 -210709
8097858 -491945 -159460
6916936 -479684 10499
6887524 161344 144691
8651177 263895 -90124
8544151 115860 -101639
7988164 804492 -9252
7549646 536544 39444
7866242 201228 -29157
8017454 409669 96061
8243746 1047939 -12385
6837136 611102 108243
7062589 702321 96158
7129823 532455 75532
8560357 -6921 -98863
8271505 -149444 -72833
6211965 631155 327678
5606207 1150309 358909
5285253 1017547 250237
6300087 1022100 146582
6643927 751711 53246
6277968 1265122 246968
5529580 1058140 428639
5178842 1282176 416002
5498313 1243891 322485
5077575 1261383 288229
5648654 673906 326513
5265471 -260874 61559
5245083 169876 27376
6141862 -268434 -124372
5701078 -400071 -9734
5133308 -775089 29186
4956412 -469269 -1562
4398477 -832683 115785
3903283 159817 110481
3447450 643961 154656
2973878 -579419 254422
3824131 427754 317214
4570708 -49090 13099
5384600 925360 -230885
5789440 1362417 -233509
5514390 1326731 -265818
5002018 869511 -206497
5754405 947763 -243100
6389582 1273184 -220252
5723970 913037 -208775
5466026 1297465 -305166
5295201 1112188 -208749
5928461 1077319 -312616
3916534 146492 -135576
5866890 338107 -408268
5065667 142816 -277227
5180550 97181 -333714
2492862 -65311 -8229
4601735 -371463 -168574
4255727 -303207 -106578
2628044 -413694 95134
3386195 -729616 10818
5499984 -419403 -280149
4274514 -415944 -223588
3981292 2762 -222216
2872626 99578 43107
4246174 60140 -78499
1378334 -280377 98187
1444411 -61813 185967
