# r2  r3  r4  r5  r6
2.965374 0.172761 0.381747 -0.558696 -0.209446
3.289061 -0.212764 0.002914 -0.711443 -0.637178
3.264633 -1.259349 0.013201 -0.593340 -0.995427
3.189259 -2.945661 -0.187805 -0.682574 -0.979352
2.261241 -4.348023 -0.732354 -1.026107 -0.301812
0.748160 -3.948228 -0.631820 -1.156167 0.649543
0.136193 -1.953507 0.008955 -0.990614 0.961436
0.298205 -0.493542 -0.004929 -0.906533 0.362523
-0.293657 -0.935229 -0.579743 -0.966964 -0.393071
-1.451568 -2.354901 -0.386705 -0.675934 -0.498216
-1.300611 -2.962166 0.540887 0.107825 0.004682
0.036536 -2.188666 0.565614 0.620370 0.397324
0.127923 -1.322650 -0.526147 0.494146 0.248061
-1.541820 -1.561828 -0.923857 0.477723 0.016052
-2.524136 -1.966046 0.065522 0.881888 0.252353
-1.311764 -1.165166 1.013683 1.018059 0.572841
0.694914 -0.034000 0.856329 0.767351 0.365523
1.594789 -0.107713 0.023020 0.728463 -0.049625
0.791622 -0.775230 -0.790513 1.044172 -0.027682
-1.093251 -0.477632 -1.011613 1.462433 0.206588
-2.468605 0.529073 -0.218059 1.932562 -0.081550
-1.353890 0.865821 1.405260 2.449661 -1.193295
2.686328 -1.011907 2.422959 2.589740 -2.834380
6.735102 -5.983492 1.317855 1.966335 -3.873629
7.264116 -11.611182 -0.664526 1.060715 -3.231007
5.323115 -14.335914 -0.979612 0.489897 -1.510801
3.911303 -14.107047 -0.558806 -0.135149 -0.175903
2.134671 -13.052585 -1.423422 -1.074651 0.225411
-1.714403 -12.638784 -2.227514 -1.376373 0.071158
-5.509660 -13.154027 -1.371672 -0.408432 0.060557
-6.945523 -13.392566 -0.169160 1.065714 0.599980
-6.598903 -11.947042 0.460006 2.316595 1.177262
-5.111989 -9.714950 1.067715 3.278496 0.946033
-2.275589 -8.834013 1.759450 3.914324 0.014993
1.890960 -9.501764 2.408614 4.213373 -0.933785
7.365565 -11.033578 3.107134 4.191907 -1.710394
13.786882 -13.623508 3.160093 3.339395 -2.158391
18.419652 -16.756635 1.131510 0.880531 -1.833486
17.102980 -19.043787 -2.484721 -2.635983 -0.564482
9.705601 -19.098597 -4.501185 -5.055320 1.390878
1.274654 -15.564793 -3.704346 -5.212608 3.100682
-4.314397 -9.950039 -1.926777 -3.884415 3.083281
-6.136893 -7.696500 0.201161 -1.883581 1.827868
-3.157028 -9.493039 2.800419 0.136767 2.456657
4.084630 -6.710327 4.165721 0.892109 5.759621
11.522294 4.869679 3.005264 -0.360086 7.411271
15.068261 15.650176 0.494221 -2.656039 4.422293
13.347946 17.301913 -2.240018 -4.742400 -0.421164
6.810739 13.116178 -4.012028 -6.067907 -3.932961
-0.614027 6.853232 -3.063369 -6.242468 -6.194218
-5.142396 -2.813349 -1.800906 -6.055859 -6.868166
-9.449570 -12.457878 -2.735385 -6.138750 -4.227700
-14.930923 -14.020556 -2.182158 -4.630673 0.204100
-15.515349 -7.977951 1.891655 -0.938005 2.152889
-8.128724 -4.020874 5.021192 1.530011 0.608510
1.670265 -6.348151 4.357896 0.407563 -0.988466
7.731715 -9.530489 1.648627 -1.898980 -0.340383
8.083249 -8.455510 -1.274157 -2.821496 1.158919
3.637997 -4.641547 -2.855020 -3.202590 1.020430
-1.042345 -4.480041 -1.468776 -3.771889 -0.484706
-1.856522 -8.166812 0.404862 -3.908816 -0.299118
-1.417548 -8.234013 -0.347280 -4.041837 1.899622
-3.740597 -3.414262 -1.861118 -4.756927 3.311693
-7.198122 1.021826 -1.157226 -4.633099 3.104837
-6.350332 4.283311 2.303225 -1.616230 2.370543
1.596608 7.589879 5.189958 2.897193 0.692628
10.219143 7.568032 2.599572 4.209958 -2.286184
9.678279 1.871061 -3.007009 0.738649 -4.618672
0.507331 -5.727909 -5.588937 -4.095535 -4.570495
-10.033346 -11.055991 -4.696380 -6.126820 -2.529950
-16.884933 -12.825164 -2.073785 -4.429875 0.562561
-17.976575 -9.421376 0.950296 -1.364993 3.536243
-13.882973 -2.063452 2.978614 0.620370 4.412551
-7.559917 3.617087 3.036271 0.889237 2.829010
-2.671725 4.936233 1.879023 0.399875 0.617326
0.740350 3.534007 1.851861 0.438506 -0.789992
5.266229 1.554994 2.568852 0.619396 -1.189236
8.930126 0.133943 0.507964 -0.412984 -1.076677
5.664055 -1.171080 -3.770885 -2.158582 -0.741730
-3.512911 -2.453623 -4.586676 -2.465452 0.186785
-9.008209 -1.712878 -0.565478 -0.835656 1.760681
-6.229621 2.640007 2.849906 0.963250 2.565488
-0.477179 7.196779 2.467635 1.585517 1.081714
2.263272 6.538579 0.277655 1.206589 -1.486629
1.028729 1.621856 -1.329093 0.606044 -2.428521
-1.750774 -1.721393 -1.207294 0.373890 -1.334810
-2.741220 -1.456642 0.261136 0.389712 -0.148501
-1.274276 -0.305523 0.967868 -0.050353 -0.030169
0.088096 -0.373050 0.308893 -0.844244 -0.498836
0.018297 -1.577913 -0.268273 -1.124039 -0.792469
-0.577905 -3.089060 -0.289747 -0.726183 -0.466384
-1.126012 -3.477851 -0.295843 -0.146602 0.442513
-1.748365 -1.883906 -0.301239 0.372554 1.183992
-2.214082 0.162196 -0.157354 0.790872 1.127524
-2.424915 1.061086 -0.082985 1.032508 0.711018
-2.491790 1.409254 0.063708 1.122355 0.463547
-1.839020 1.857045 0.652949 1.186086 0.283301
0.000000 2.095362 1.085612 1.224300 0.000000
0.000000 8.889706 -0.565943 2.790196 0.000000
-0.981595 9.423190 -0.364999 2.843082 0.482735
-1.250640 10.497978 0.100975 3.198667 0.576542
-0.730763 11.166918 0.365286 3.742833 0.334720
-0.106383 11.371845 0.220955 3.921398 0.034489
0.051301 11.529124 -0.056119 3.625955 -0.410118
-0.293545 10.947704 -0.286153 3.071462 -1.132372
-0.930306 9.096171 -0.303886 2.476319 -1.750397
-1.197427 6.739790 0.082765 2.092282 -1.953618
-0.576389 4.540470 0.505465 1.852423 -1.819996
0.470855 2.784174 0.467253 1.432965 -1.508604
0.989657 1.747193 0.015411 0.868358 -1.303259
0.672843 0.823948 -0.245146 0.535655 -1.486700
0.448147 -0.941244 0.100229 0.508163 -1.846494
1.056615 -3.476322 0.415470 0.463391 -1.866015
1.328500 -5.995364 -0.321114 0.189092 -1.179240
-0.363204 -7.090164 -1.240187 0.116666 0.243918
-2.405256 -5.418915 -0.549157 0.709358 1.661495
-1.939844 -1.942378 0.961450 1.319632 2.028983
0.705760 0.649089 1.508281 1.192218 1.229854
3.333464 0.977009 1.059018 0.525033 0.206280
4.624620 0.132753 0.213397 -0.309932 -0.229252
4.091373 -0.273488 -0.747870 -1.083214 -0.211264
2.067189 -0.208224 -1.157840 -1.457391 -0.296204
0.250387 -0.666033 -0.545014 -1.418790 -0.533705
0.145978 -1.668496 0.403851 -1.292083 -0.525977
1.446990 -2.274417 0.804795 -1.291171 -0.179138
2.892198 -1.953197 0.592955 -1.540117 0.133658
3.438676 -1.315514 -0.092629 -2.082717 0.029003
2.369651 -1.496704 -0.986431 -2.563041 -0.333989
-0.212470 -2.588802 -1.514409 -2.547327 -0.343597
-2.938468 -3.171044 -1.055911 -1.987500 0.246805
-3.855632 -2.240673 0.161862 -1.083534 0.916252
-2.816569 -0.505001 0.680530 -0.371415 1.083681
-2.002251 0.809838 0.057709 -0.201347 0.750776
-2.491044 1.258539 -0.434418 0.012036 0.301464
-3.209226 1.324583 -0.214103 0.716964 -0.051778
-3.236827 1.226222 0.144406 1.401530 -0.475784
-2.798687 0.213977 0.267983 1.532893 -0.874629
-2.140789 -1.358236 0.423129 1.291632 -0.760628
-1.078034 -1.950499 0.623268 1.040326 -0.251793
0.201589 -1.560863 0.633076 0.870029 0.039335
1.384417 -1.225654 0.550137 0.743194 -0.040171
2.345264 -1.388728 0.393740 0.593593 -0.252561
2.899216 -2.130588 0.159866 0.395594 -0.261482
3.091729 -2.695558 0.069565 0.268420 0.195927
3.216026 -1.940000 0.047734 0.285378 0.806639
3.017649 -0.158347 -0.333733 0.162139 0.876575
1.576923 1.010033 -1.139360 -0.334651 0.236416
-1.101378 0.539247 -1.359572 -0.659577 -0.512686
-2.923644 -0.739939 -0.347108 -0.359427 -0.800645
-2.637560 -1.875362 0.462140 0.048755 -0.684922
-1.983353 -2.875025 0.071965 0.221515 -0.190683
-2.349887 -2.791402 -0.325372 0.469515 0.677925
-2.725828 -0.943553 0.026011 0.821891 1.232893
-2.170966 1.072877 0.493263 0.993184 0.944511
-0.960945 1.664422 0.671277 0.894571 0.254294
0.200603 1.156279 0.432644 0.696444 -0.142244
0.589902 0.751698 -0.032613 0.714906 -0.163080
0.401284 0.817051 -0.062916 0.891471 -0.205098
0.693979 0.660951 0.378394 0.701996 -0.459128
1.705520 -0.111570 0.545713 0.029683 -0.702971
2.466471 -1.072502 0.162457 -0.572188 -0.736651
2.317017 -1.696818 -0.264723 -0.676721 -0.691956
1.735511 -2.220348 -0.256504 -0.368864 -0.819167
1.457110 -3.508257 -0.036973 0.021937 -0.910458
1.485184 -5.020665 0.047838 0.225193 -0.401387
1.584680 -4.901561 0.055886 0.098718 0.504299
1.538189 -3.172527 -0.162183 -0.287246 0.891009
0.722585 -1.896066 -0.674376 -0.514040 0.529075
-0.798101 -2.029845 -0.718351 -0.147332 0.150247
-1.444137 -2.357109 0.181551 0.589539 0.271319
-0.172766 -1.724103 0.956880 0.987655 0.526207
1.366325 -0.734801 0.381981 0.755541 0.405232
0.922664 -0.578328 -0.769599 0.341673 0.069275
-0.894649 -1.081364 -0.836276 0.205618 0.044206
-1.593789 -1.001590 0.191476 0.253333 0.351066
-0.329661 -0.080894 0.943494 0.151042 0.464869
1.475446 0.578841 0.771382 -0.110715 0.167920
2.379797 0.191153 0.119730 -0.388470 -0.102074
1.854611 -0.470600 -0.651575 -0.687043 0.145179
-0.059837 0.026803 -1.216941 -0.879655 0.675466
-2.400542 1.721365 -1.000243 -0.653485 0.740187
-3.480408 3.318833 -0.021126 0.047178 -0.188619
-2.522959 2.751264 0.908649 1.111806 -1.971294
-0.413442 -1.328461 1.073499 2.446266 -3.401011
1.302986 -6.567322 0.652481 3.570407 -3.303715
2.360491 -9.631304 0.482693 3.796816 -2.260669
3.104851 -11.050286 0.139191 2.943961 -1.399866
2.248286 -12.348166 -1.104105 1.720275 -0.595261
-0.908134 -12.640683 -1.829631 1.333319 0.526699
-3.713609 -11.157736 -0.774482 2.161939 1.557382
-3.831161 -8.700473 0.512615 3.161164 2.106988
-2.554448 -5.848841 0.602210 3.279574 2.108092
-1.745440 -3.287632 0.265737 2.756159 1.438897
-1.049384 -2.191993 0.524259 2.420099 0.322214
0.616415 -2.466546 1.128775 2.492279 -0.817151
3.414572 -3.516787 1.683669 2.875055 -2.098892
7.197724 -6.324295 2.046631 3.395078 -3.663102
10.808561 -12.009982 1.364763 3.393090 -4.672761
11.886446 -18.961606 -0.295676 2.572791 -3.836694
10.157546 -22.962480 -1.228136 1.386500 -1.094168
7.468438 -21.494851 -1.572083 -0.253803 1.844365
3.665420 -16.663537 -2.265852 -2.169578 3.219795
0.037756 -12.547704 -0.809591 -2.454559 3.131250
2.725260 -10.251559 3.717959 -0.896373 3.055375
12.957698 -6.893235 5.706460 -1.303318 3.465444
20.962033 -1.436611 1.703305 -5.670127 2.800282
19.030644 1.732761 -3.244919 -10.291049 0.239806
10.203032 -0.590850 -5.261687 -11.963188 -2.488452
-0.734903 -5.465764 -5.621528 -11.537625 -3.747018
-10.830158 -9.804932 -4.199207 -9.765708 -4.148728
-16.105860 -15.696495 -0.938750 -6.421269 -3.876347
-15.226169 -21.837773 1.528327 -2.897811 -1.052608
-11.665133 -20.040772 1.776063 -1.118708 3.430119
-8.843249 -9.835214 1.051885 -0.916970 4.887040
-6.623770 -2.802973 1.489227 -0.559455 1.759232
-1.844318 -5.424798 3.388820 0.278989 -1.712461
5.604853 -11.101288 3.548479 0.175728 -2.078108
9.397834 -12.662880 -0.260602 -1.571063 -0.739206
4.482866 -11.360321 -4.152287 -3.655629 -0.358516
-2.954648 -12.090037 -2.407948 -3.758948 -0.864641
-3.407886 -14.697842 1.599659 -2.344273 -0.258682
0.231217 -14.701406 1.322242 -2.045276 1.607213
0.619019 -11.566986 -0.699471 -2.872766 3.313569
-0.367098 -7.287313 0.282174 -2.985568 4.594262
2.624049 -0.193262 2.549280 -2.287012 5.024237
7.461084 8.056907 1.610226 -2.276465 2.414669
6.313541 8.764169 -2.968748 -3.211887 -2.829799
-2.931562 -0.434910 -5.583271 -3.353929 -6.380037
-12.377656 -11.715245 -3.451778 -2.108671 -5.471105
-15.947954 -17.182630 -0.284247 -0.214348 -1.386903
-14.212936 -14.981009 1.889644 1.789265 2.844619
-9.506267 -7.706889 2.611078 2.462828 4.992896
-5.029550 0.000228 1.768683 1.114858 4.345117
-2.611164 3.772834 0.665240 -0.671327 2.125341
-1.845295 3.756677 0.237265 -1.357477 0.352303
-0.768754 3.057149 1.052255 -0.773364 -0.563489
2.528842 2.184066 2.080553 0.003876 -1.346286
5.627675 -0.237457 0.539784 -0.060752 -1.910698
3.539683 -3.687918 -2.547200 -0.476487 -1.323063
-2.190122 -5.149785 -2.485910 -0.307678 0.611954
-3.912375 -2.446409 0.877334 0.051425 2.571074
-0.291687 3.001856 2.091865 -0.604656 2.844301
1.800659 6.793106 -0.214976 -1.879799 1.033165
-0.613549 5.736222 -1.807859 -1.889015 -1.161090
-3.709161 1.901351 -1.088658 -0.397169 -1.785078
-4.621497 -0.251429 0.080345 0.851623 -0.984271
-3.761261 0.119114 0.702096 0.951443 -0.410786
-2.305513 0.218656 0.684676 0.469059 -0.671813
-1.348216 -1.117975 0.264911 0.137592 -0.917634
-1.040046 -2.545211 0.119230 0.263041 -0.610416
-0.566532 -3.181265 0.382883 0.716401 0.125659
0.348948 -2.539680 0.455882 1.115048 1.026536
0.822939 -0.388745 -0.043065 1.075170 1.537761
0.178166 1.782777 -0.543652 0.694828 1.286679
-0.964315 2.666940 -0.548390 0.432113 0.786244
-1.745009 3.029132 -0.192267 0.425422 0.541565
-1.488310 3.627080 0.481430 0.564631 0.359365
0.000000 3.977301 0.912689 0.651035 0.000000
0.000000 11.524846 -0.034108 -0.452157 0.000000
-0.076256 11.873658 -0.046728 -0.617330 0.614318
-0.180302 13.213912 -0.048874 -0.638426 1.023647
-0.270914 14.962091 -0.037632 -0.160668 0.827587
-0.472821 15.768782 -0.214165 0.180180 0.127247
-1.395276 15.464408 -0.747119 -0.024473 -0.669836
-3.329489 14.131771 -1.122900 -0.192491 -1.337918
-5.298988 12.102418 -0.735822 0.347138 -1.600710
-5.783477 10.521021 0.296945 1.649104 -1.598730
-4.255270 9.191693 1.147863 2.820173 -1.823786
-1.900229 6.986002 1.071493 2.796622 -2.143599
-0.596842 4.405965 0.170620 1.859350 -2.127099
-1.058970 2.418681 -0.516567 1.188478 -1.923677
-1.906115 0.687093 -0.196687 1.258984 -1.841377
-1.515173 -1.401685 0.548423 1.706290 -1.717247
-0.227668 -3.782433 0.601540 2.060947 -1.049895
0.479815 -4.825099 0.114436 2.124256 0.443212
0.544066 -2.629218 0.048411 1.973547 1.848551
0.926892 1.216789 0.318491 1.654815 1.863348
1.680568 3.298433 0.406968 1.243078 0.618030
2.483494 2.646111 0.408140 0.935599 -0.675239
3.166481 0.654039 0.221797 0.652408 -1.206441
2.977735 -1.024935 -0.485388 0.233169 -1.038992
1.317074 -1.752647 -1.083837 -0.081698 -0.719978
-0.528279 -2.201018 -0.602992 -0.046248 -0.598351
-0.644074 -2.847467 0.476193 0.195335 -0.511122
0.975646 -3.199091 1.031934 0.414229 -0.391362
2.825062 -3.268759 0.724241 0.232941 -0.494927
3.391843 -3.977583 -0.197250 -0.537781 -0.761670
2.097681 -5.414790 -1.042204 -1.236344 -0.680233
-0.203937 -6.492370 -1.148922 -1.193323 0.060582
-1.858237 -5.911375 -0.410783 -0.580109 1.179190
-1.702241 -3.392786 0.508460 0.067088 1.887876
-0.524867 -0.677035 0.501831 0.252745 1.710664
-0.274674 0.634003 -0.254208 0.001308 1.206187
-1.255920 1.348308 -0.627592 -0.038105 1.013194
-2.431881 2.675204 -0.539453 0.408214 0.842359
-3.371338 3.845670 -0.408044 0.955954 0.142754
-3.852436 3.219583 -0.009807 1.268498 -0.756435
-3.213491 1.294546 0.647894 1.245296 -1.006414
-1.593055 0.095424 0.880556 0.982731 -0.603231
-0.059446 0.049151 0.634846 0.788633 -0.229544
0.961892 0.225653 0.402852 0.760020 -0.208397
1.600171 -0.045396 0.242120 0.757383 -0.369078
2.136041 -0.802608 0.353077 0.905302 -0.363169
3.194015 -1.244235 0.710747 1.155311 -0.052031
4.531420 -0.729376 0.498147 0.950991 0.175828
4.511638 -0.128686 -0.615546 0.007527 -0.083640
2.055696 -0.668569 -1.763059 -1.109334 -0.495123
-1.617437 -1.780317 -1.692718 -1.463611 -0.465000
-3.777456 -2.101522 -0.405132 -0.936971 -0.138087
-3.456932 -2.016924 0.584780 -0.221606 0.072137
-2.167771 -2.231505 0.616785 0.329825 0.430451
-1.275251 -1.570371 0.278365 0.607127 1.116287
-1.018480 0.612765 0.000090 0.587153 1.460499
-1.076184 2.731878 -0.007616 0.558236 0.975685
-0.778585 3.201871 0.337100 0.581206 0.118738
0.091979 2.298605 0.441549 0.419957 -0.313609
0.521850 1.741801 -0.072374 0.227769 -0.216913
-0.070427 2.118956 -0.423587 0.285872 -0.300406
-0.590515 1.859512 -0.005110 0.351243 -0.868795
0.005649 0.157701 0.550860 0.174700 -1.293033
1.178274 -1.685594 0.526717 -0.028437 -1.121566
1.735915 -2.546114 -0.000348 -0.152840 -0.699986
1.268757 -2.767073 -0.399899 -0.189443 -0.505022
0.627412 -3.310843 -0.151684 0.121126 -0.479639
0.894506 -4.085851 0.405983 0.620308 -0.209825
1.897819 -4.066217 0.500982 0.666060 0.281628
2.389931 -3.266779 -0.082625 0.195277 0.585872
1.525333 -2.518222 -0.727683 -0.089003 0.666181
0.076259 -1.833558 -0.578243 0.238673 0.729317
-0.262723 -0.900481 0.268989 0.622730 0.719628
0.773338 -0.052117 0.611584 0.451543 0.497281
1.371172 0.287989 -0.126187 0.131816 0.168028
0.285450 0.133705 -0.844171 0.280408 -0.075591
-1.173195 -0.228259 -0.457193 0.607940 -0.114901
-1.120260 -0.281815 0.486812 0.536151 -0.027214
0.361731 0.025059 0.873991 0.080778 -0.116133
1.831308 -0.053730 0.552728 -0.426862 -0.494586
2.468448 -1.207799 0.111686 -0.905829 -0.773414
2.297240 -2.771508 -0.294353 -1.409867 -0.370619
1.232292 -2.950059 -0.779178 -1.814531 0.630443
-0.605577 -1.117067 -1.003811 -1.937559 1.409195
-2.455174 1.515292 -0.808239 -1.726778 1.262105
-3.618150 3.022137 -0.318875 -0.891789 0.187835
-3.604077 2.163438 0.318271 0.783605 -1.037545
-2.594921 0.006690 0.633655 2.581691 -1.643741
-1.308870 -1.857471 0.654996 3.543921 -1.859024
-0.047436 -4.182090 0.580541 3.595151 -1.958063
0.726430 -7.140526 0.129526 3.250508 -1.282983
0.471662 -8.181872 -0.316788 2.897691 0.305568
-0.017821 -6.128392 -0.075288 2.596107 1.636677
0.234845 -3.086250 0.252985 2.169247 1.875143
0.520766 -0.956498 -0.058442 1.439365 1.368453
-0.028130 0.093245 -0.411333 0.652456 0.667854
-0.572930 0.306358 -0.031201 0.253824 0.002806
-0.030067 -0.017925 0.509482 0.175134 -0.579435
1.051461 -0.514709 0.505054 0.303474 -1.305047
1.917148 -1.876502 0.391765 1.069184 -2.504154
2.796897 -5.671192 0.513003 2.662256 -3.717532
4.048250 -11.319945 0.765381 4.429523 -3.769899
5.815057 -15.550812 0.986559 5.214165 -2.439936
7.416094 -16.915247 0.404096 4.262983 -0.816956
6.914976 -16.659027 -0.902470 2.126385 0.457145
5.196088 -14.894652 -0.352092 0.414962 1.264049
7.390706 -11.930365 2.722008 -0.417963 0.862362
14.523324 -10.921377 3.748569 -2.168830 -0.905303
18.833570 -13.663162 0.116895 -5.490081 -2.663182
14.740293 -18.023924 -3.816491 -8.016718 -3.350437
5.686345 -22.364523 -4.947765 -8.361161 -3.042637
-4.101916 -25.935862 -4.896628 -7.638164 -1.728712
-13.010644 -26.777981 -3.816273 -6.132125 0.175133
-17.446083 -25.331132 -0.196211 -2.619146 1.787838
-13.451852 -22.988981 3.968021 1.727916 3.301453
-4.693061 -18.106013 4.017745 2.878774 4.677550
-0.462888 -10.783802 -0.037495 0.195865 4.464331
-3.211353 -5.440209 -1.891612 -1.619297 2.062289
-4.171575 -5.390273 1.445886 -0.096533 -1.031393
1.858401 -9.576127 3.830065 1.244971 -2.909448
6.726610 -14.737742 0.253393 -0.334273 -2.844444
2.237167 -17.855172 -4.149921 -2.290526 -1.329968
-5.049498 -17.629507 -2.107933 -1.299331 0.273651
-4.170878 -16.076486 2.559826 1.144019 1.075635
1.689747 -15.034589 2.533429 1.760835 1.639424
4.658195 -13.335635 0.768331 1.047628 2.593422
6.891608 -9.541330 1.948408 0.466585 3.463587
11.717576 -3.779249 2.288248 -1.481804 2.948922
12.574209 0.050968 -2.050679 -5.316033 0.204815
3.058142 -2.961457 -7.076945 -7.564609 -2.887419
-11.544023 -10.004624 -6.570636 -5.492304 -3.398713
-19.300372 -14.594398 -0.946964 -0.822327 -1.216832
-16.323076 -14.090882 3.348510 2.688271 1.809783
-8.849222 -9.110404 3.742326 3.362146 3.790038
-3.102054 -2.916887 1.893812 1.820948 3.746791
-1.386340 0.997199 -0.005134 -0.259117 2.254848
-1.930676 1.681626 -0.354859 -1.263295 0.737014
-2.028433 1.017414 0.266445 -1.143377 0.151225
-0.869155 1.397674 0.921987 -0.730306 -0.076269
1.457349 1.655704 1.298170 -0.490890 -0.906230
3.173283 -0.660084 0.135259 -0.429316 -1.688856
1.532150 -4.006792 -1.646244 -0.020788 -1.088899
-1.513935 -4.571126 -0.903831 0.684896 0.579481
-0.771238 -1.844379 1.582551 0.497942 1.601725
2.781014 0.997815 1.370225 -1.156822 1.219410
2.822770 1.640863 -1.347848 -2.773895 0.283576
-1.240780 0.825934 -2.254702 -2.564948 -0.163148
-4.504285 0.299329 -0.901039 -1.046421 -0.022999
-5.034339 0.669971 0.174266 -0.010345 0.156401
-4.487997 1.242148 0.302985 0.026977 -0.052424
-3.933861 0.848614 0.304661 -0.010234 -0.452920
-3.111100 -0.247584 0.535428 0.508064 -0.477714
-1.732054 -0.844214 0.850383 1.181556 -0.089377
0.232545 -0.685799 1.104574 1.503583 0.414816
2.310959 0.233589 0.861903 1.336884 0.808365
3.038361 1.552886 -0.216148 0.572876 0.834281
1.627300 2.311255 -1.061327 -0.300180 0.612312
-0.359990 2.589078 -0.809068 -0.487167 0.531092
-1.303321 3.180771 -0.151948 -0.212170 0.590923
-1.051635 4.103240 0.378117 -0.087536 0.446026
0.000000 4.565817 0.628474 -0.106588 0.000000
0.000000 7.054233 0.264609 -3.701895 0.000000
0.649653 7.177582 0.419410 -3.753118 0.574682
1.400828 8.339404 0.229292 -3.922055 1.172561
1.166907 10.578660 -0.471287 -3.955001 1.167925
-0.293176 11.869726 -0.944656 -3.809912 0.420638
-2.553431 11.253751 -1.341592 -3.864414 -0.219113
-5.427447 10.035766 -1.443049 -3.609814 -0.050598
-7.629195 10.193116 -0.652729 -2.136895 0.723843
-7.873292 12.561873 0.356368 0.218647 0.926267
-6.687399 14.423518 0.740947 1.971743 -0.339288
-5.248827 12.567357 0.677151 2.320312 -2.017495
-4.185342 8.565981 0.354280 2.041206 -2.541493
-3.882117 5.681910 -0.032191 1.993921 -2.038627
-3.906506 4.240073 0.105731 2.223864 -1.493680
-3.045571 3.117419 0.786220 2.671515 -1.226412
-0.903553 1.617961 1.290708 3.130859 -0.888602
1.629801 0.544671 1.156390 3.012307 -0.031883
3.279430 1.609957 0.450215 2.093092 0.862954
3.360484 3.864256 -0.345676 0.901932 0.788968
2.258744 4.695404 -0.672422 0.055889 -0.153594
1.126598 3.568879 -0.394146 -0.181068 -1.051393
0.766632 1.560714 -0.010813 0.056057 -1.358478
0.655388 -0.213369 -0.212467 0.403807 -1.080486
-0.305868 -0.993311 -0.709854 0.694761 -0.587747
-1.539668 -1.073011 -0.353927 1.042775 -0.308437
-1.247820 -1.126758 0.633216 1.383305 -0.280381
0.443813 -1.112295 0.898068 1.478720 -0.494001
1.674672 -1.610826 0.280674 1.220186 -1.041340
1.590156 -3.574772 -0.303752 0.844075 -1.420575
0.820088 -5.948130 -0.410504 0.731476 -0.926792
0.268940 -6.755001 -0.095766 0.969765 0.324060
0.618229 -5.210683 0.452520 1.219920 1.534305
1.762235 -2.157632 0.580305 0.996832 1.876684
2.368435 0.046359 -0.034782 0.276354 1.309566
1.682642 0.364920 -0.558782 -0.407698 0.833375
0.467887 0.651318 -0.637828 -0.707608 1.050520
-0.983439 2.409619 -0.885838 -0.616085 1.310533
-3.069968 4.525913 -1.149038 -0.146749 0.800084
-4.899311 4.872557 -0.520270 0.491347 -0.244406
-4.705132 3.329639 0.697306 0.835239 -0.840923
-2.676558 1.864693 1.175961 0.797540 -0.643181
-0.634216 1.623748 0.825190 0.781098 -0.239531
0.577583 1.850781 0.411307 0.854293 -0.158346
1.151501 1.589613 0.200432 0.867657 -0.239354
1.695235 1.228746 0.410358 1.071556 -0.178895
2.877187 1.432876 0.730472 1.392630 -0.204800
3.994061 1.552462 0.238417 1.216297 -0.681113
3.351860 0.324893 -0.892879 0.475325 -1.352109
0.834585 -2.196859 -1.490925 -0.233417 -1.429560
-1.815653 -4.004503 -1.044865 -0.523056 -0.610564
-2.946172 -3.695008 -0.092128 -0.466521 0.338750
-2.361002 -2.510885 0.620606 -0.166164 0.745703
-0.838357 -1.724636 0.855388 0.205605 0.901089
0.629985 -0.790257 0.540901 0.169548 1.172408
1.015642 0.907593 -0.184950 -0.310463 1.306225
0.092608 2.722065 -0.649713 -0.648093 0.912226
-0.924712 3.384732 -0.234312 -0.532705 0.114922
-0.627507 2.516793 0.466526 -0.284298 -0.428021
0.194299 1.597148 0.165504 -0.351535 -0.368929
-0.433430 1.737890 -0.760197 -0.617703 -0.304304
-2.060447 1.652772 -0.647778 -0.549549 -0.704328
-2.283643 0.327897 0.456040 -0.025217 -1.085059
-0.667071 -1.210194 0.989867 0.486406 -1.021802
0.881201 -2.187094 0.457426 0.534786 -0.727125
1.047164 -2.757824 -0.216482 0.282839 -0.405402
0.581967 -2.940377 -0.129496 0.337427 -0.101179
0.885231 -2.775994 0.424187 0.718315 0.104831
1.990740 -2.515463 0.594631 0.879325 0.182497
2.846729 -2.381624 0.216522 0.693979 0.233432
2.758559 -2.214977 -0.297114 0.381234 0.402584
1.875303 -1.547851 -0.517588 -0.007650 0.576739
1.093290 -0.677731 -0.195978 -0.428366 0.502901
1.122064 -0.372156 0.160444 -0.699801 0.313872
1.154774 -0.313712 -0.261297 -0.649285 0.321526
-0.104224 0.200158 -0.929747 -0.252934 0.380281
-1.774942 0.849982 -0.552832 0.327931 0.186686
-1.820732 1.037611 0.485521 0.647887 -0.259539
-0.383210 0.548844 0.782713 0.364952 -0.810665
0.685181 -0.695453 0.252782 -0.233107 -1.313914
0.863939 -2.742766 0.050432 -0.568885 -1.490171
1.260787 -4.909740 0.355446 -0.589922 -0.970225
1.964427 -5.697969 0.242621 -0.761273 0.142639
1.882062 -4.542451 -0.345725 -1.296612 1.190458
0.685736 -2.356873 -0.806121 -1.909473 1.683795
-1.025015 -0.115137 -0.827867 -1.995603 1.608572
-2.273467 1.597944 -0.403257 -1.167024 1.141566
-2.762735 2.612192 -0.165464 0.076000 0.470277
-3.126566 2.867673 -0.174155 1.084707 -0.393111
-3.064683 1.595774 0.335580 1.975298 -1.207714
-1.675927 -0.920017 0.996870 2.732609 -1.241647
