# r2_raw  r3_raw  r4_raw  r5_raw  r6_raw
-639959021 -4171979316 398753600 3346465414 -518960815
-2176749916 -2506023070 -1527052834 -43089842 1807849186
-4543946342 3008837022 -525553772 -903127821 1845551656
-3805754279 5142307136 1123246003 1851883711 -430909689
-361265695 1650926892 2365556188 5901809650 -2378336139
5486283393 -3689016636 3457300278 8647235694 -1900911154
11503970714 -5439080649 2049717910 9761129447 405225463
11520100857 -2991815628 -2252944422 10329556374 2630828868
3944353464 1815631444 -4632296385 10492867608 3798065216
-2904126559 7247384358 -1588350599 10623935715 3522761417
-1295627280 10661930004 2893236040 10886601941 2200016010
5943215353 11061699435 3821915948 10455451780 1191841889
11975742393 10866032819 2231473811 10057780038 1481703726
14304065843 13364218450 -134584117 10069555891 2288661893
10539267320 18827343239 -3659250646 9473526264 1250643687
2747220922 21153495139 -3086563833 10173617113 -2943368587
2501376230 13894766069 3148987958 11837988026 -7804847226
12302245165 -706288803 5472371218 9053653117 -9113429757
18574334958 -13678103413 254770567 2157916233 -5200046672
12971876907 -16990144520 -5405466616 -2651068792 1991974221
-1500073491 -8219002218 -8975378634 -4309622289 8349990231
-20905512016 6960632309 -9940947373 -4957460565 10547580668
-36720935374 20428232445 -5047035616 -3728773374 8642430217
-38742896599 28543403582 2940979665 -21600771 4549798105
-28223765534 30041598467 6704962514 3953130525 103652846
-15557447331 24801516011 5696006321 6777681504 -2300032516
-5819662517 18480494923 4338370245 8138994051 -731029543
2317665721 19099523413 3790702339 7935868303 3362480517
9076787757 28108423108 2832272259 7674903267 5816610828
13424137532 38201928623 1628463334 8068610509 3864963814
16184745165 39904928089 1373246948 7038481945 -505212311
17624836224 34500569398 -630977876 2999484709 -2916027578
10207764867 30392407887 -7261818884 -2461047181 -3196832939
-8818323794 26410083196 -10479768752 -4825551006 -3088567219
-24290758260 21664719705 -3921921934 -1447131298 -1360660454
-23997333769 23006500401 3334420083 4138995313 1127624705
-16760754032 28230889956 2866172019 7371986200 859143418
-14257453670 28225534935 40438208 8722325625 -1597648014
-13094824758 22844235853 1975246115 10269482047 -2577506232
-3625696380 18640089369 7661130089 11890096426 -929638449
15635521338 19221339801 10815282741 12099391841 1569912990
34528901971 22858366335 7201133303 9865970355 3323350437
42192895144 27387984203 735762406 6032348805 4312023641
41318550290 32602897621 -574800143 2230521527 4699782666
42893427298 37999505814 2136915397 -1774725285 4462554914
46677463934 44173330534 777958588 -7900356886 3027810156
41785636136 49554003718 -6191585929 -16219766499 -1447961949
21283607534 45339839160 -14097935661 -22389750411 -8624411145
-10051309587 27667514691 -15971432838 -21262901371 -13256524281
-34259571157 7152165259 -6925742601 -13733927762 -11153760926
-35209914754 -3701282156 5395133248 -5719184000 -3982598019
-18962424648 -870743938 9520390402 -1497691716 3118141283
-2189042965 9024082981 7145592279 -1429238531 6257289092
8858695998 16841440390 4071623828 -3588835975 6545766204
12694201480 23954538760 -699313091 -5910900938 6379715172
5039456647 32708017710 -7033634745 -7399539941 4472296892
-11024695693 35514519604 -7655372946 -6566465613 609354753
-17880366041 29939831231 1985217544 -2471910833 -961228977
-2863015569 25377364743 12017868386 688466676 2301614936
20458122895 30890050149 9319250393 -2434133650 7724868889
27058712550 46091285944 -2958558170 -9133967760 10121552130
11394005278 60372452396 -11475824335 -12845431350 7102166040
-11978265336 64375356223 -11019644755 -11855634873 1799044515
-27589761554 60854981751 -4097574785 -6704721938 -1364473232
-25691506243 58330727898 6390855477 1956972046 -2463263820
-3888935826 56670777750 14691661005 8222594967 -4384227310
23811130130 49400624030 10858306178 3240349739 -6566827641
31375430412 39095721353 -3698249420 -10651251876 -5912155292
15059904466 35331794268 -10141891769 -19201719099 -3607442563
2353995615 36937363859 -1271011122 -16595048034 -4430427094
8278205462 31413008275 5350053248 -12812432520 -8610745752
14182916449 14389860322 -750114831 -16691959885 -9754778779
4524963770 874990114 -7916978731 -24296130476 -4015892799
-10740288317 3692230834 -6081955401 -27127811591 3120178520
-14566782893 13912031996 2753272488 -22655865487 5739370237
560372127 20013619414 11954659839 -15583244342 5758884733
27383753566 25173730956 13494555693 -13289691177 6447961303
46560521207 34126872488 4868407237 -18907546632 6533911626
45746348468 44562598490 -5064141395 -26976068701 3215834279
30365051503 50467943315 -9772967995 -28348798282 -5439380398
10314513641 39925737747 -9682909749 -17809126234 -18165860781
-3004920110 6008049976 -2493822779 1500665714 -26700289066
2080214427 -33131271517 6962333401 17921958065 -23508227428
16421742315 -52961202890 5481832520 21201571052 -13476291715
18331770434 -56378033982 -3309655017 15247239456 -6534811421
7813576883 -60177212707 -5884732824 12217489915 -3225173500
-1766132153 -63419090526 -3829331112 15477809097 1237647070
-8485007105 -57338811445 -3144940365 19361058547 5739863539
-12791127427 -46539519568 -373667600 20516612464 6830181623
-8802033636 -40040944702 4177406651 19304430325 5728435206
-1193199824 -38055034560 2064185996 15942449166 6399041917
-4572718872 -32660879530 -5374127113 12296485657 10437125452
-17184487813 -15978214501 -5529173738 10701908113 14156678134
-19887659845 5193343665 3388478551 9551444021 12022167014
-5545311201 13199934174 9967742045 7393854245 6364643477
13419232793 10502419403 8015966691 4939129864 5670623071
20858071605 17939958582 -1259881349 199161764 9425886141
6988170947 35812020914 -12278673816 -7179299644 8838938204
-21685891316 43957185403 -14740433861 -12236228483 2870502551
-42502463110 38506333630 -4770011840 -11694125732 -811608537
-38735545610 33823249897 7911521233 -8004027558 670711481
-17923881975 36870338009 11326564435 -5363417405 3519725751
-805536907 44384321696 5215989421 -5553285447 4297000622
2246854936 50856104564 -1586750598 -7455280210 2068160175
-3796633456 51222114935 -3950225746 -9025651388 -1696429660
-10323367430 45436205634 -2117503070 -8432925199 -4270544539
-9462879009 38623635343 3464575273 -5186147474 -4450210896
2950815917 34226054035 8357382474 -2748808290 -3426343614
17943842592 31733182580 5340444613 -5612942410 -2523955765
20663490327 29094058675 -2390812622 -11723900495 -1699255814
13473419735 27089439507 -3248930733 -14700552506 -2133524
11966296057 29526721039 1639523675 -14622786716 1637665400
15668999659 34221622678 854294678 -17300720848 940883172
11020174285 35485191080 -5636357310 -23676558572 -1977486103
-5248968709 32011576117 -10117118102 -28541507329 -5778044615
-25844365927 23074668081 -9862429582 -27141066254 -9206036937
-38901458388 10764250000 -1859766142 -18959097940 -10870553208
-29546198010 -925600520 11194887272 -9724139193 -11321106111
-3636729182 -15459441767 11913197683 -8044782650 -10472191262
5079505282 -31699315383 -4486326243 -12898078503 -4167282088
-18764010773 -33654209025 -17246927166 -13520937735 8276942993
-49893616642 -11288852594 -11473561770 -4555078368 18795361246
-56781136586 21983086326 4620974104 8757907738 18795839847
-35575922073 42062535721 15086099942 18635483823 9705014977
-5268676692 41578851286 14129167531 21814113253 964171787
15011385818 33473075676 5628521114 19607200856 -1507130415
16013619992 30495648770 -4414338591 14991461040 438927592
1705417307 34369293954 -8736718475 11294224973 2129304426
-11408087859 39450170149 -3250454393 11253378756 1080958762
-9246343757 39273146123 4878544374 14024708510 -1624108527
2863775823 33568587005 6134316776 15270721280 -2762783513
11276891701 28971266195 2182847323 12894070394 -1043464862
11925819300 31127345010 -1275025339 9134812190 1053616692
7836558337 36705110864 -2480525453 7257215617 -235786964
4574834830 35349285839 -273426011 7164118163 -4516542072
8273007672 25027044727 3909543319 5627304789 -7018083219
17158100304 15951399486 4103251921 1459026914 -6062765754
21339988903 11706302045 27983370 -2624384409 -4955473989
18481959012 4146814031 -2321194610 -5577288263 -3433817138
12449082871 -1355309300 -4113466600 -9340384785 2301740556
242021257 8750703675 -8359774030 -12707865342 8495972011
-18035829322 26497995442 -8803812761 -12050455365 7954978144
-28951460714 33977121056 -1233617339 -7732415387 2017498408
-23044901634 28969840300 6256643714 -3269233016 -2655207939
-9614341042 20952636566 6175079903 -987063499 -2820781202
0 17636374986 4053946626 -500353442 0
0 -26161918500 -2373782900 -6818104204 0
-3448809233 -23103736641 -636294663 -6128002131 3503241609
-2180022058 -16218079685 1597011430 -5272671676 5280138776
905744047 -9416981529 1146158178 -5554615373 5318829977
2041131453 -3980935515 217944400 -6359363121 4592292904
2712831175 372946091 658427550 -7353122050 3578871190
4436795368 3788986048 824237848 -9097816221 2251660022
4520292788 5529086825 -1006238880 -10806811792 525441513
305436440 4415666565 -2935940504 -10294179285 -1031543334
-5268351930 961887942 -2253055939 -7061747275 -1283836815
-7963320209 -1686622401 -625707377 -3255210204 508463719
-8813453993 1402595338 -354934479 -14575643 2923701014
-8837975530 9429836752 653206596 3498649300 2273344238
-5708331323 11226661008 2355187706 5636101802 -1838269432
-1047678885 2778630496 1991174733 3493092438 -4093656582
1287312776 -4519037058 371536781 -1387333218 -1672618202
1113222017 -3065991682 -378467046 -4445560201 1985306088
399815688 3032260685 -297631648 -3596131492 3370469285
945005116 7417130977 1181525607 -261922648 2615469874
6111960992 8531020557 4004570473 2941828323 1890888133
14443109126 9563141274 3572455424 4136937333 2182996721
17018532570 12135708683 -1319348890 3399188150 2798785887
10380495356 15670964178 -4591820090 1921096016 3167696157
2803020356 20011565261 -2379254108 733277043 2738738874
2229138517 22777619661 1619627009 -111788092 1247216014
7699107095 21902321501 3537658208 -752284563 97385057
14561401732 20944909736 3232843907 -1005742127 305062222
18642601840 22368916124 353545003 -2124942081 481519717
13707050218 23938852440 -5503471989 -5138855803 -481048662
-773168757 24802351122 -7947078873 -6713458539 -3071826702
-11986863849 21201897561 -2418235183 -4276736485 -7853031367
-9559925808 6584820108 4321939028 -1171182508 -11637447642
957158875 -12505586713 5479369940 -162738317 -9232209258
8975679621 -20681694715 2226840212 -472475863 -1683777131
7465624750 -15578841300 -4086899639 -3033484592 5220516282
-6437159084 -5085455673 -9121556580 -7283494746 9124221645
-23200117761 7903756527 -6566609338 -8702703485 10538873264
-29325793230 21649064587 386943806 -6257113030 8873664457
-24102486272 29799953168 4104196174 -3150720099 4693157959
-15182399392 29914653297 4781176877 -651288257 1201619377
-4813493360 26970043017 5908434893 986290740 714534374
7742719900 27128160347 6275412951 524442900 2641411623
17501655859 33539704807 2877510233 -1857185301 3985142915
17830207753 41775588704 -2287945543 -4281761554 1425260225
11567311254 41224645340 -3058598369 -5535667870 -4137926923
7062132570 29912783732 -2040232674 -6864201926 -7530626539
-347636909 17524559028 -6027151250 -8729965148 -5935947662
-14705237798 11965345981 -6934225428 -7361951835 -1088089030
-21708659029 15566157411 606458347 -2546364886 3676387685
-15005699823 24972900584 4686499678 -289702935 5203269931
-9401104392 31585160977 178241827 -2007203456 3417228901
-13284746287 32276348810 -3106511002 -2687561447 1543727259
-16310296607 32071538297 1058276911 398972840 1389932322
-6420549805 34765058472 8764959859 4964948599 1416671827
15502399520 37585651834 12172976343 6732443694 -286256337
36390494477 35673679391 7866023666 3819345806 -2899179999
44771234569 30140024234 803354389 -1717002012 -4362615544
43146660336 25384241322 -1452539945 -7264108639 -4890184090
41748781616 21013435881 30814842 -12418580956 -5923833405
40274575964 14493879678 -2353570341 -18069186855 -7531309525
28645415070 4798470950 -9663787669 -23572414772 -8610296913
2638713825 -7366572248 -15801369158 -24792048278 -7227975027
-28631651183 -15684574583 -14117457870 -17790626397 -2279629063
-46118536369 -13646559903 -2260371771 -4982126973 3663426261
-36962799066 -4128650005 10451942393 5954655917 7077528438
-12810429602 6624850645 12056105363 9546613407 7152865029
5954908503 14115316885 6943662934 7516654888 5017376250
16444091726 16474900749 4064882485 4404185699 3068087688
21006982243 17951091666 -292225459 981368600 2630275406
12752573294 21154899499 -8179515268 -2913147163 2366167501
-6303102576 23286500206 -9131131204 -3980418049 1645412681
-14887525638 24556900711 1750654408 -1141063749 1032834485
596730931 25095990613 12670705687 737538779 379763615
26047889246 23484709213 10791125790 -2632427494 683083209
35460698121 24102530870 -1929530162 -9411954167 2609018930
20248516893 29136651361 -11965511327 -14231649802 4117179023
-4106726275 33805960936 -11055443079 -14449161111 4494874870
-18616291867 38778820728 -3275043671 -11613327054 5002170377
-17835016775 49189662326 3619545823 -8386286442 3063815147
-6850615862 56040960802 7084777119 -6912588870 -5644032316
7198229183 40712179119 6335823792 -9446949935 -16749548913
14580433002 7946932605 604235290 -16500276238 -19081895469
10060128463 -13078317572 -4419048158 -24238563316 -11738590917
1167762163 -12801228919 -3881028115 -28292532315 -6496920743
-4729026155 -13837941291 -2337405238 -28005593316 -9273223167
-8999061718 -31828918859 -1865971876 -25067502494 -11695754289
-11036678552 -50681438193 10590212 -22317917352 -5617597949
-8746084845 -50074218693 2213656852 -21294514097 4480685008
-1390808109 -33853420246 5622454026 -19924918451 9642981073
15098419793 -18027128288 10906797808 -17960389367 7639218370
38146902071 -12264716011 10936024351 -20138552978 2212554246
52219761788 -17351927831 2535270852 -28123523326 -1111308037
48030891365 -23293566293 -6123904156 -35639061333 819602006
30417522770 -18923177439 -11391970278 -35935541736 4710544912
4895200827 -7634955994 -13457866380 -26290034623 4754135616
-15917204415 -1517092899 -5618586366 -8284377400 241105221
-14252020900 -5524166085 6550743597 7976419240 -5001217744
593030020 -16756077468 6071642665 12478744892 -7356565037
4279979155 -28853345111 -1835231562 10381620092 -5000741779
-939018350 -33714836414 -1909010740 12785686941 1284800714
-1483055711 -26513418860 654184405 19143652134 7751632544
-2209028261 -11410090907 -1988406319 22748946604 10317861993
-7578336497 2668602358 -2226858643 23677410908 8183731153
-7244715851 8922816723 2873311431 24261144856 3719780150
703050145 5997171033 3891515124 23121747065 1464464781
3567956149 3678801157 -1418023451 20161278775 4252919327
-3162993093 13509505676 -4396883658 16628685085 7875566938
-8679161248 28184822840 -197439050 12941912625 5951411513
-1584128786 31584499761 7385069552 11018458092 296541406
16736869766 25151447355 9684178239 9436172126 -2714797422
27480393235 19952645904 -722351839 1989201137 -2161817534
9707601614 18032602676 -16582933283 -8855378631 -486555583
-28287140419 17508623612 -18578471180 -11064538459 1912368350
-51349922660 21204127994 -3088028522 -2168190715 4991279699
-40938234049 30054603716 12039991058 7102729804 6577064254
-13893640717 38732466313 13065798180 9388799373 5583608690
3321215810 43802134776 3755856863 6912016124 3321203949
1864349882 45792436454 -4277366229 4767208208 895592876
-8417179701 44451883116 -5232586284 5450826251 -1051663309
-15292440614 41500229933 -1344490370 8278204546 -1647359372
-12644176153 41386471741 4093463599 11631304496 -2085372887
-182281797 41512378198 7925942480 13419127242 -5139595974
14552570003 33085140906 5900446020 10629581987 -9696678229
20389290426 16460849378 54119801 3177276663 -10895790462
17867340213 4299151070 -1588982603 -4361117068 -7649064388
16234215312 2251411950 -265309692 -9550438613 -5276451456
13779671952 -481277772 -2841783422 -14105630931 -6687182231
3354807313 -10942329551 -7409500727 -18487240654 -8055299505
-14066631332 -22429533627 -9698296356 -20840114372 -5950465490
-33298098695 -27700683051 -9171380747 -18722787677 -1125486529
-46587891262 -22816486531 -3176199748 -10932399125 2976145721
-42669710423 -12895098996 7256850912 -383728303 1850286163
-22255107183 -15600433136 11687222457 7997092111 -2195037903
-3785133862 -30152760757 5888836998 13051094986 1375258174
-133261101 -29188776265 -1744278770 15316785630 14936382912
-6930296746 1886086101 -4227245102 14325203521 27311456206
-12922353566 46823825775 -1286004313 12683465773 27257576679
-10553517253 76900244419 3578442599 13080389254 15448107067
-768521179 80114738346 5687693835 13773349837 2724626934
8333830384 69867125121 2813652332 13827368568 -2524178058
8471768118 63340458654 -2711333163 14674644067 -1292384206
-555640797 64442762269 -5616349375 15433435428 1099210406
-9270336681 69443434314 -2315802038 15314831605 1370871118
-7672270698 73047845507 3789943262 16006206480 -1641063549
3099786571 68839304763 6291407877 16079219282 -6335940769
13761971739 56494667828 4038596160 11353090670 -8820382515
17301444333 45203466149 -774864061 2735386833 -7534122301
10615379768 41428886601 -5657706882 -4133894495 -6278615461
-1233210486 37720808141 -5033283016 -6225195835 -8406954313
-4727251497 26065943110 1884657284 -5671263987 -11331851730
3387596050 11145062197 4837713328 -6503996313 -11612506551
8960606231 -454466897 460104778 -8753438572 -10199021173
7972376353 -12038625168 -118924832 -9158368939 -7871309614
10455610698 -21963706929 2040782459 -9557578048 -2047973073
10187799342 -18919072695 -3667350600 -13312998762 5849406765
-4801720412 -3433819703 -10285674532 -16750979108 9630470349
-22578676451 10586941112 -5822507980 -15153378751 7439576927
-24402009801 15598473738 3582929325 -9801117333 3140920230
-12781378009 14323564924 6875549152 -5121881614 509053095
0 12930268048 6198836156 -3512150774 0
0 -25851219520 1738165308 6422871980 0
3771785717 -23284662058 2164504435 5472738468 2008139522
8039749329 -19195686086 1819862381 2413504442 2281470000
9748709329 -17336138394 -241530170 -1633091675 1847793602
7693679754 -15703570994 -1500280328 -4313078512 1763986704
5317218318 -13283081128 -611724947 -5182473315 1324402774
5366354969 -12349770130 456604029 -5857798673 339175888
5602368191 -13767566116 -549854880 -7094578248 15642078
2680085093 -14942868012 -2194197086 -7490966698 1254371246
-1356534827 -13149472051 -1348652741 -5746820388 3449043657
-1666889586 -8427659210 934364128 -2970482248 5774228283
158103305 406945848 261951545 -1361312534 7347566505
-2432501543 13011359987 -2819359424 -848533308 5283626986
-8774079018 18118749724 -2800778706 344852271 -1332234957
-10587486109 8196247764 1295201816 1469732587 -6750422096
-4347992214 -5879463876 4459712455 80787711 -5857997396
4362920969 -11075614553 3766507335 -3213907279 -767013986
9123893018 -6445672287 977349759 -5501419256 3490646045
9706667106 1453379009 249031188 -5448247544 4549561559
12631541598 7061260860 2876922206 -4203167298 3271636453
19294322317 9092833046 2984338904 -4184056194 1462632109
20908502693 8636891387 -1721119825 -6106165815 406425106
13557081547 8123952390 -4933587644 -8368059980 450594259
4976015051 9499728553 -3121387153 -9883084790 496976231
2554548967 10436476421 700720780 -10652103259 -379879944
7111378129 8927647574 3619620113 -10729982218 -1275833033
14471252554 7365540319 3309831289 -11372944583 -1700354302
17270747515 5355225905 -919849388 -13654740553 -2351792335
9600511817 1048275790 -6711880629 -16030316054 -2082883359
-7196991072 179992004 -9449546834 -15727282525 -740166079
-23212370916 3382302070 -5679998982 -11491460540 -1815969352
-26151930239 -255344221 3077595290 -4390154030 -5210514403
-12798114489 -11101554168 9460622848 1937203516 -5867424462
5145272890 -17683758340 7305562880 3319782884 -3098522506
11432757283 -19613457844 -1317143437 -914759820 270416405
1961763167 -19428545599 -7104026695 -6261827289 5001602269
-11216339025 -9811779697 -5280164109 -7952113944 10435274966
-16985943634 8464052450 -662179125 -6256277597 11737283008
-15365566027 22279485833 1863697134 -4169585146 7893018942
-10473133693 26226914038 3112795486 -3042592643 3252290994
-2325238945 25377207931 5418553300 -2498718564 728513559
10526199347 24301643505 6998681461 -3023160736 -7190733
21226682599 24772302057 2642562162 -6282261698 -394849184
17886528222 25638397707 -5837890177 -10917810590 -1999976316
2869850020 22421303385 -7660107199 -12216078757 -4739195278
-7775407433 12738717835 -3046209445 -9420873348 -5774936552
-12142809397 2798678266 -2171743202 -5532591830 -2090811730
-16826874215 3887220745 -1817205422 -949722886 4529873392
-16478422360 16935155131 2465435043 3406985250 8119947698
-9629944019 29135113003 3426387280 4819103879 6263322280
-6285651884 31893254130 -309885083 4056170239 3165528369
-8971449248 30943256045 -1607330012 3775718210 2998723662
-9259117125 34953537579 1787228501 4533575151 4635097902
-1185518452 44121839136 6045232031 5569460531 3983357517
12450986483 49804443725 7061845473 6261319651 -776940580
24103545579 44773374291 4220580930 6567669035 -6756953918
28253354973 32428168063 62168161 6215951204 -10278600174
26218938483 19915094506 -1525892457 4704253961 -11384889054
23862879190 7897171488 -879491635 2533957764 -11796232499
20956261977 -5577730754 -2475509896 1231957930 -11298320846
12664245584 -19502668678 -5767375871 2157962671 -8280680447
-569174331 -29223907094 -7161933978 5112933652 -1329203334
-13903152028 -26259373919 -5765288077 8328707457 8226371936
-20437458170 -7379724689 -85620433 10916844186 14891340238
-13243976302 16203974588 6833028841 12672935155 14185725877
1730989807 30642005719 7041688700 12149796021 8147975219
11958594312 33628382110 3579421556 9670447264 1825567295
18065365940 30018672190 2904620655 6906730179 -2056342284
21518686285 24108089284 -384748607 3179641866 -3122972486
13474272310 19015504019 -7784589706 -876894683 -1643936183
-4454120014 18980899136 -8573499421 -1887311189 1091522916
-13523378553 24714946226 350212541 -231190620 1847848867
-3038269307 28241358310 9482759597 1167728519 -849638603
17963170994 23241003497 10136017119 1387068465 -3696324845
30076886388 15166151608 1078076201 -494553934 -3047461507
21795617370 12365281714 -8451922960 -3569553908 278986288
3533357636 15681703544 -8270881786 -4760447041 3355873802
-6763761727 22848938444 -2163500555 -5099025363 4530782850
-9140048290 32587483142 -1494752665 -8160268714 1763607855
-15951178021 36929127089 -5101055816 -11355998836 -7078855195
-25129028066 21753885503 -2767217613 -8537371151 -18428134610
-23871557339 -11747375545 3933949813 -2187022687 -22923633059
-13769566801 -40514172376 4958229717 -1265399083 -17548164230
-8904559558 -51064566255 -591800047 -6524010279 -10209871517
-15506954271 -55083951594 -5225900612 -9159944646 -7012941025
-23781729954 -63304013938 -1773628875 -3368519482 -4728269693
-18835162655 -68860442127 6546806691 5480814537 538096024
-1647641780 -62988146181 9526909425 8786059403 6385607934
15185382628 -48059261426 7252354318 6019062653 7758669857
27844379709 -35668002368 5669646079 879126757 2408517329
37797082373 -38537906327 4112036457 -4857982097 -5895324421
44174067415 -56812942365 2571411978 -9092764941 -8902041045
49282660969 -72414093295 2671232629 -10919484754 -2537807374
51993361718 -69734010915 -1045020395 -12950565672 8078037371
41314938903 -50355197881 -9683405612 -15553716245 15267753186
18600598501 -24725350767 -11247340096 -15092563829 14581846958
2998844853 -8948344554 -4105680923 -12162815688 6640330380
-307213641 -13460509182 -213603976 -9940261711 -310739118
168453646 -23823245114 1151024837 -6377811808 1478220694
6115225462 -19529673306 5076421375 -698145353 8451574965
16308052890 -2686729886 3768164729 1625823828 12330951212
16076584120 13153279819 -4260067588 -1205777458 11636348003
3162547300 25405942015 -7184124124 -3503808182 8914928426
-6648731695 33487143007 -1952386379 -2156057613 4522568034
-5432007216 31851216644 2317603267 157891076 1173981767
-2216338845 28089929261 96694247 1488239387 2773444081
-6393131891 35431632580 -3863875452 2391370688 5751551359
-13335808694 47548477772 -1921471636 3637718268 3681568164
-10455719546 50397812077 5024724766 5192002205 -2657823431
2884943272 41745137622 7000013788 4881648313 -8519003763
9544691296 24346442898 -1591883989 1154044738 -9806849468
-5099419161 7638871124 -12311637053 -1626957241 -2931380513
-30670445090 10118791922 -11089521805 3339089136 9232648132
-40581587748 34859420026 1886630326 13853166254 16319180513
-25394126906 60192591226 11944799027 19666957286 12986590746
-2196459783 68579988033 9686942901 16564884172 5493703934
7387034638 65297706565 -289904166 10526515482 1885546700
-1037768266 64311224311 -6999825823 9654071865 2943205564
-13978818905 69851036457 -4943819334 15960748611 4387388484
-17743525490 77119642121 1088709904 23484473165 3488755215
-11928704974 82884574604 4082551993 25914939901 -380052086
-4329654745 83252603445 3261512102 23860817852 -8109012032
329016870 69202693517 1543317300 20539202813 -17742031068
2570121766 39621097859 988753330 15469781506 -22826462457
4802025064 10764770570 1168148523 7677083724 -20152738253
5365416515 -5374160568 -1119597720 77676696 -15172261463
-1033505551 -16748062182 -5132896621 -3517568715 -12460388702
-12649316275 -30525618898 -5818053911 -2654578274 -9589086542
-22020796665 -41530395089 -3457132310 -34975821 -3451778232
-26792131637 -42229821185 -1535097671 2546496925 5535301029
-28087132778 -26973385386 394288612 5265481883 13000010646
-23831511015 -2973607777 4231605311 8496933279 12769640511
-10432749028 7900457477 9184152469 12730244166 6553442258
10515996736 3205508716 11122293703 16124817036 4808489056
29260524589 4232204887 6911935536 13169906077 11010144881
35398125316 22711840346 -885534145 2255489833 18553909258
27202317845 52959072209 -6747640437 -9729519915 19534115983
13027830592 76771367338 -6475182618 -15975905117 11692373410
5262771163 79756222326 -968914102 -16748272453 1960510009
7414095802 70881682661 2223261337 -15665277442 -1668521658
9076335296 67155664777 -1265086883 -14853572888 -1496506
1986879995 70195709517 -5091183535 -14811602868 1471252545
-7164570751 74424170371 -3406461744 -15587312835 655523215
-10711687906 77440156460 -507453806 -16519698682 -3189747970
-10904350838 72869822217 170849211 -16541547946 -10048014788
-9656743809 54892164193 1506050046 -16196099047 -15764197793
-5887665222 31698981784 1562153732 -17422274236 -15695060866
-7457604256 16675747327 -3736826784 -20050872793 -11664427763
-18900818630 9909753132 -6405356672 -20192525200 -8936702759
-26238035286 3188153742 26875213 -15783438270 -8847499413
-19529865302 -6791965929 5363403846 -10169737704 -9139968274
-10910264492 -16830927760 2668388869 -6356329760 -8253726527
-6550370159 -24855082793 3179769469 -2631903193 -6683309077
4555899563 -32340793014 7538228941 -205610517 -4155982345
16228817190 -36813189316 2219296604 -3882021293 565747066
9550565067 -32725200197 -8316032287 -11391945197 6291188057
-8946553953 -20349740361 -8213106375 -14480178564 9833184196
-17148947147 -5714045646 114622833 -10461123058 9240387559
-10880421616 4341944223 5147450810 -4120219732 5260290935
0 7503812432 5710226178 -1294054710 0
0 -8067828738 1677311240 9671216522 0
3225157815 -7419870019 1533776455 8926004386 -880266068
5866429566 -9116374712 1065408609 6797252613 -2542459856
7138750377 -14603896974 148658246 4131426316 -2922050142
6418940384 -17860763133 -822028253 2207595511 -1403468858
4573944416 -16854622377 -826833070 1567772628 -334964303
3888809247 -16364502064 213103092 1618776752 -747610594
5167167121 -18979923698 902377926 1633731017 -763153198
6931344449 -20946823630 811279755 1335573641 1136822980
8700369212 -18188910653 1228921704 619822783 3835535609
12059732421 -12066727667 2071219189 -720951828 5669512076
14298387304 -4664060669 -660312218 -3561361946 6448552641
6420169458 4734850814 -7397455644 -6902353460 5353216185
-11394221319 11579933116 -9065938921 -6220022658 935953748
-22598961354 8272598555 -1191275484 -1029679002 -4620851811
-15713752396 -3376091116 7361576631 2490742990 -6840600193
1287497200 -13561576765 8539784560 881938168 -4365307131
13881945494 -15658884965 3731589039 -3249116570 -13814683
16671562279 -10948712498 -219981144 -6236688973 2761909930
16507113784 -4695725901 515500792 -6667931733 2503000768
18475283981 -2299903897 881955442 -6107192527 155266343
17296819021 -5231889733 -2385755652 -6381206160 -1664078259
9811044200 -8821783029 -4568460277 -6956148138 -1459983830
2040062576 -9061061313 -2723842300 -6827614323 -803675025
259835548 -8525082143 992668418 -6311418408 -1391414260
5058521249 -10402666429 3405654762 -6684178581 -2749982698
10794933785 -14576332532 1839385055 -8584236866 -3741163696
10662589557 -20620865944 -1862667069 -9874377846 -3449021400
4269160272 -26160916953 -4324984365 -8482719302 -476272619
-5906222212 -23766062293 -5927558623 -5888177828 4095966541
-17774261829 -13094201345 -5355913666 -3367120094 5755281511
-23006455053 -4793046688 965547433 494475023 2982785353
-13746549284 -4425550171 7554011647 4411540828 -1011547463
705699125 -9071852980 5625477999 4814972137 -3679866376
5531395041 -17706731472 -466439129 3068588661 -3499896689
2575590692 -24303916557 -1529457851 2222377926 1527100055
1310412264 -17535754036 5725835 914884457 8533000795
678758972 164060816 -1054631488 -1872004682 11063119961
-2867291766 14245106918 -2195763032 -3920990539 7899193330
-5891315976 18922161112 -384773980 -3978582448 3469252616
-2921709726 19476391091 3586590735 -2667845098 358829678
7258795741 18495801168 6053987119 -1946705213 -2369896854
16408804093 13362930015 2038249816 -4164177004 -4593819950
12152570501 5516084031 -6195026284 -7820091557 -4547154765
-3274538989 658067279 -7661985302 -7986759054 -2402198766
-12403497165 -1313484192 -1142139509 -3469192638 395390207
-10063634947 -1612230574 2470378137 1582278236 4929357805
-6103722636 7202628397 1333496608 4091245672 10773964782
-4627304586 26129039043 384422967 5165113407 13036236595
-4529975738 42320417329 -367764880 7224680921 9836519238
-5775145083 48187173879 -711050878 10467131320 5499879847
-5722389289 49222362088 1099592878 12528711564 3785842080
-1019428033 52324214895 3452282166 11334671696 4019425963
6146327129 58422885398 3293564991 7894482296 3493317961
10577331407 63142680975 1124416134 6434153425 721686284
