# v_p0  v_p1  v_p2
33.815509 -0.228156 2.287098
21.879101 3.997404 3.658759
23.991731 2.923564 7.364635
24.054821 -0.206352 2.912712
30.453268 0.335928 1.506869
33.246112 -1.648996 2.070255
65.462873 -18.232256 1.278139
80.162063 -4.333208 -5.466740
45.886085 -1.489596 -0.999776
53.215071 2.537524 1.044235
40.791466 -3.912436 0.683833
53.418004 0.108816 -0.128424
50.646670 -6.699064 2.552372
38.125274 -2.199720 2.426831
39.611155 -0.069476 -1.305110
41.328444 1.141752 -0.160412
42.043675 1.024056 0.012499
40.521572 0.461968 0.943983
39.097443 1.268088 0.366623
44.838932 0.944916 -0.803411
39.541992 1.874240 -0.373673
40.548186 -0.508576 0.202672
36.396043 0.808620 0.506782
35.306805 -3.346852 0.993076
35.140512 -2.567332 2.599280
35.033144 -3.275896 1.669105
31.542827 -3.973948 2.306713
33.075733 -4.032608 2.004098
30.839237 -5.303216 2.500059
31.258741 -5.439196 2.837991
36.354316 -6.931356 3.304316
35.251643 -5.028040 2.625543
50.340623 -7.129264 0.663983
38.170986 -4.484768 3.260146
36.857875 -11.290716 4.759269
45.910827 -11.791360 3.236477
47.162360 -11.718596 3.476314
41.111772 -13.081860 3.968740
40.760668 -12.999288 4.279696
46.034945 -13.384140 3.720813
59.085924 -19.496284 2.213139
58.760536 -20.949144 2.585830
60.768235 -21.065956 2.597439
64.996582 -19.938552 1.866026
73.003062 -18.234276 1.063972
102.048559 -18.825528 -3.553820
100.851475 -19.991392 -3.794402
104.690709 -17.409188 -3.620140
116.701204 -12.839944 -4.597058
115.479056 -12.235792 -4.673742
107.551279 -12.293852 -3.863874
106.856397 -6.051084 -1.947360
108.279433 -1.890880 -1.539831
105.445453 -0.644300 -0.749385
103.575950 1.705800 0.571148
106.377042 2.680784 0.077076
110.503922 2.865200 -0.625680
110.454035 3.312680 -0.875892
107.777319 4.761344 -0.191082
108.086341 5.462904 -0.239496
106.139774 5.300368 0.009716
104.020627 4.580708 -0.106172
103.844419 4.198884 -0.337375
105.115708 2.694352 -0.567871
108.761174 0.900208 -1.235173
109.003149 0.204928 -0.720845
109.368879 -0.666492 -0.515318
108.545589 -0.511888 -0.163470
109.463987 -1.369768 -0.113247
106.414330 -3.539672 -1.169644
106.656710 -3.392304 -1.055448
106.518465 -3.071200 -0.666381
108.350611 -4.612456 -1.552960
109.970158 -3.328388 -0.985998
111.072656 -4.551568 -1.385374
110.166117 -4.678908 -1.346552
102.544513 -5.808804 -0.309018
99.588400 -6.774868 -0.202230
97.197834 -7.085948 0.074192
94.542614 -6.891788 0.296843
93.730383 -6.661460 0.362547
94.241429 -6.082284 0.083247
92.000161 -5.167580 0.316216
91.931516 -4.456888 0.017322
91.305274 -3.916028 0.062136
92.368143 -4.021388 -0.283426
93.883706 -3.918340 -0.649480
92.776411 -3.710064 -0.457064
93.987435 -3.349616 -0.790583
96.156555 -2.742268 -0.836510
95.657213 -0.826828 -0.098272
95.681975 -0.230504 0.291313
95.082543 0.372004 0.784588
95.313831 -0.128452 0.468108
94.984703 -0.276508 0.355713
95.001610 -2.213308 0.303043
94.899776 -2.671236 0.315756
94.867208 -4.140964 0.066257
94.919817 -3.254540 -0.026171
93.351858 -3.015284 -0.040535
93.185794 -2.640828 -0.328020
92.371162 -3.038364 -0.079396
89.779225 -3.375080 0.204617
89.237750 -2.713516 0.207913
87.639090 -2.040528 0.674431
88.017123 -1.456936 0.716880
89.508396 -1.190272 0.612637
90.854906 -0.791924 0.525711
96.171254 -0.380104 -0.033082
98.449901 -0.806204 -0.310505
98.817082 -1.322336 -0.497642
100.725377 -2.030632 -0.647783
100.233651 -2.798924 -0.344246
101.624853 -3.298464 -0.236965
104.617739 -3.316208 -0.431616
107.463314 -4.323096 -0.471309
108.950201 -5.093572 -0.415781
110.431597 -6.287688 0.098657
113.708578 -7.835608 -0.018521
112.807745 -8.380812 0.263067
109.931473 -9.467280 1.031863
107.166073 -9.302932 1.265271
104.933123 -8.897628 1.518467
102.631034 -8.775020 1.797984
100.777718 -7.272460 1.580657
97.424641 -5.236776 1.442497
96.956399 -4.447476 1.239517
98.329140 -4.786040 1.002088
98.652144 -5.681304 1.015839
99.070459 -5.395632 0.984365
101.864175 -6.279400 0.818545
102.187656 -6.603460 0.758451
102.671635 -6.358228 0.754994
102.068978 -5.768652 0.978118
101.609632 -5.086424 0.762699
100.384397 -2.964296 0.303111
99.016427 -2.596892 0.476784
97.646504 -2.200560 0.662668
98.478949 -1.707348 0.498571
100.242672 -2.266340 -0.465308
99.782378 -2.390340 -0.446488
100.981132 -3.445128 -1.488404
102.897971 -4.652744 -2.239031
104.635231 -3.491888 -2.284019
96.503872 -8.340180 -1.713794
82.520559 -14.193000 0.063708
101.753146 -2.995944 -0.144947
99.379028 2.676764 -3.407418
74.461100 -6.413372 3.823366
45.226454 2.139104 4.208278
41.697612 -3.283700 4.111446
39.652974 -2.909368 3.254456
62.154554 -7.424800 -1.672042
67.750592 0.307428 -1.413735
34.988512 -4.245276 2.200557
28.590213 -6.701116 4.487974
37.632812 -1.950760 0.529565
33.261065 -3.844580 2.962932
42.615379 3.159380 1.086335
24.979012 -3.239744 3.959906
37.412896 3.999204 1.571950
31.519302 11.001068 2.756063
40.934609 15.074440 4.055436
29.336998 4.288208 1.567923
32.715513 3.387348 1.338869
37.189044 0.936772 0.289181
44.451154 -12.740428 3.584549
61.235819 -10.882892 -0.770656
41.792505 -2.683188 -0.162641
66.245003 -1.202376 -4.081558
40.489494 -4.582344 -0.946265
54.872490 -0.932332 -0.903988
51.043616 -4.219228 0.129946
39.681530 2.181784 1.775902
36.229558 -1.708084 -0.270422
43.276892 0.516404 -0.625537
44.212537 0.521656 -0.568520
44.158613 1.158264 -0.232671
41.692965 1.502376 -0.136409
44.824931 -0.676636 -0.741534
39.799076 1.906256 0.303752
41.540428 -0.598064 -0.434458
39.431561 0.978792 -0.384693
32.576064 -1.073956 1.209669
37.750125 1.187052 1.221809
36.140112 -1.593436 0.193986
32.744361 -0.990732 0.773152
34.136621 -1.852728 0.337668
31.165571 -2.188240 0.805478
32.983022 -2.445600 0.481122
37.690478 -3.115796 0.661333
36.833690 -2.254156 0.450128
44.679726 -6.602288 0.161138
42.157818 -0.852268 0.491807
35.349292 -4.083380 2.198372
39.941021 -6.527608 1.917014
43.180259 -6.798584 1.291581
34.817963 -6.359988 2.550792
34.340102 -5.255376 3.159247
38.687765 -6.650200 2.617707
39.029076 -12.865664 3.835031
36.754004 -12.874412 4.713953
38.585185 -12.946792 4.757932
42.635673 -13.078364 4.308983
51.276676 -13.008944 3.608555
69.021363 -20.369672 2.032300
67.074698 -22.445564 1.432570
75.327787 -20.542604 0.704526
93.793532 -19.945504 -1.880925
94.465882 -20.323116 -2.697120
87.876133 -18.968136 -2.173007
101.826444 -11.740668 -3.545948
110.459532 -7.924748 -4.480980
108.678819 -4.470740 -3.156513
108.205396 1.871792 -0.617594
112.019365 1.475080 -1.413134
115.941908 0.002524 -2.298289
117.128659 -0.580352 -3.089342
116.373902 2.385084 -2.288629
117.784006 2.756560 -2.570492
115.745791 3.144476 -2.238913
112.758184 2.245416 -2.327934
111.478178 1.566232 -2.321015
110.331442 0.019416 -2.178452
110.964176 -2.920116 -2.574467
109.079441 -1.524628 -1.033555
108.106749 -1.788604 -0.507843
107.924293 -0.808348 -0.188498
108.425616 -1.633416 -0.313570
103.545118 -6.687676 -2.102709
104.925086 -6.703576 -2.433278
