# r2_raw  r3_raw  r4_raw  r5_raw  r6_raw
-56547431407 3691994242 8296490019 -12211099484 2143136119
-27995357115 14024963162 16704675052 -4540194809 5856463108
-4090656911 25226831340 6045847779 -4963573903 3769162512
-2072142787 29155769519 -2065378115 -5690605076 -2086807749
-2820543808 25935892234 2815229409 -2479516524 -10168959162
11855270711 9940638193 11107204188 1269040128 -19712906122
35469006313 -25885998070 11078737941 980940777 -23180627708
51571460509 -60157355859 5222854791 -2596708861 -12205945930
59367476319 -58024176510 3489582023 -5216747717 4025350726
66634885039 -32754808345 3263940100 -6909826340 7670137333
69700754582 -26335940818 -400998647 -10727229939 1362856964
66372592698 -37773431304 -2298516457 -16570175301 806318816
60819114139 -39970835089 -3724916562 -24236456110 9065192412
48177412578 -23730103101 -9252239760 -32537403405 19211229634
25309822846 8810507390 -12793370355 -34494837391 24003023138
-750751638 42983052061 -13269585628 -27687170793 18010501709
-29359744278 54660888443 -15889384786 -19252224516 5909332562
-62503334215 45629661169 -16317913569 -13109057384 -229345344
-87292760298 41346580221 -6920810553 -7352373890 1554959718
-86699717329 48004994195 7163107604 -3939660808 2864043638
-65562893094 51828460836 12145348146 -5537935499 1012919588
-44866436607 51098522053 8412485859 -6430518190 -765034776
-29632121250 50653880647 7914224492 -1877818580 -2684808644
-11811456249 46286080401 9492261913 1996355618 -5390115200
5046206626 37053668396 6777691720 -453412885 -6354033335
14221099063 29873982188 2613290389 -6594412471 -4984337727
16644948392 25988168936 173422954 -11994964789 -3391514824
14717844266 21832187945 -2511433607 -15824816459 -1315439684
5108145832 20680527974 -7250729668 -19085552148 2611026034
-11645527199 28569180830 -8490963826 -19042315105 5969946618
-24157146946 40547081641 -3577528096 -13891422499 4641068952
-26193261395 45937106262 1025971492 -8491358323 -1202985532
-22377107397 40745217564 2614902009 -7382644731 -8292730281
-15307335757 25742088315 4718727246 -9068914286 -13490248162
-4206009960 5096338893 6231983638 -10476155601 -14061142261
7005338231 -12679213132 4598076354 -10342094783 -8889969162
10792195003 -17415220391 -1731208623 -9576700637 -743222828
-2464549984 -8588459747 -11529937284 -9278866729 4027093944
-27528230738 -453674927 -10943435418 -5901626065 3334939395
-34202477607 315291186 5456653411 2224094329 1858067351
-10695174096 1287253236 15327447668 6580546912 1862217175
13795786893 3650707279 7637988325 2391246571 1682908005
19462283997 5419636665 -489634848 -2553292413 1298576382
18256366888 9047703060 325573139 -3133366385 -383968897
20678092250 7528454093 1020242138 -4424597655 -4389226816
17119620672 -5127910404 -5457966754 -9708611495 -5542282686
0 -13844765878 -10405420556 -13091847642 0
0 -24298936910 10133799166 15287692610 0
17858565207 -28199627156 7013361447 13428996817 -2244839229
26274980135 -33060705600 1631368965 8390831674 -1597945215
26115509677 -32951527335 -1374660192 2256439572 -227960558
21657700282 -32012161204 -3220720606 -2498605011 -10530095
13655884970 -33218801155 -4621655664 -4142054997 304018511
5215347463 -34245612646 -3341516527 -2644469175 2377204679
1630372292 -29967063179 -189383980 -1466577625 5457065155
2895902830 -20215451511 855743295 -3721971286 6701596406
2487922373 -11436185095 -1484125634 -6747522335 4991901269
-1163884713 -7924190484 -1334318145 -5731724002 2033307894
945867522 -9682882849 3910786425 -2350800496 280841423
13223055433 -12562675697 7721608229 -1826779166 1607548954
26594054789 -8571513904 4670740896 -4413649123 4330611094
27296935684 397339107 -4454198785 -6719477636 4319369535
9792582623 5888226273 -12109790178 -5973221066 1131590083
-13914162343 6233340275 -10328301358 -3087793746 -3777063914
-27365374947 -1984271504 -3185223372 -2406842969 -8987665715
-27738695721 -18952907976 2453669204 -4563296799 -10104900860
-19004779565 -31125937447 6313541256 -6536708536 -5789311966
-4508216481 -33032212532 7726863857 -7916631555 -627339236
7355855795 -30446256435 3174591953 -10534721679 3317250917
6186632635 -22012526434 -3973747335 -13222065368 5516690166
-2639263885 -10246194293 -3266324249 -12006129435 2485044035
-2261734558 -11299959538 3482767828 -7546898070 -4600971644
6897350685 -27388588697 4466845634 -5444494471 -6838809512
12990253710 -37251735020 1859909034 -7307177736 -1436813538
17045607408 -30780662937 3010011771 -11052049805 3865340822
25471624136 -20123463064 5232948583 -15415913219 3485105268
32859203858 -17023669501 645061776 -19529815213 -640461863
21266478069 -24391985836 -13163811678 -21411016279 -3233622108
-15355224212 -34692808861 -21131438778 -17580596881 588249929
-46955729297 -30712359129 -7591996681 -7509312467 9234518259
-40777473779 -9357809047 12543717978 1472915410 13728662969
-10439188709 10060664935 14677333356 2139686795 10118314618
6346825712 15430937785 1575371406 -3058933809 4252058876
-1042153365 15591629300 -7175602233 -5921195255 933886387
-13733148463 19027851804 -4535587103 -2868652060 -3193519348
-15046240273 15120752586 3312888949 4127409167 -11650193580
502945766 -9341916801 12479451823 13370009619 -17864269408
32598492142 -38140854630 18867539474 20155432602 -13083623150
67119300529 -41960333268 13735283214 16113549189 -3960166395
80540327650 -31687421441 -467576490 3313787308 -4415059208
71098682943 -40092824493 -6909283545 -6851591725 -11463977923
61629612036 -64100632806 -1807688743 -12329271741 -12178328914
62865426988 -81751240216 2091933936 -18221816399 -3397051431
64715878467 -82008945457 -910389358 -24548487290 11318831923
55480817623 -55747692539 -8798885253 -28370088267 24919661614
27612652703 -12413838158 -18929563429 -27291908299 27061103654
-15386933238 16797759177 -22735138397 -20344327777 18128855912
-55429192802 23987348619 -16356774399 -12143330786 10121424349
-77960955610 29328859778 -6169023675 -8787919449 7315118537
-80187563577 37374204474 3936694817 -9606975674 4233691968
-64790834488 37241561308 10761045623 -10107552032 991936168
-43191959166 35530807718 9934218092 -9081819457 840652124
-27655566978 40658486253 5847562793 -7899581913 -309157098
-18235316665 40568902582 3945233544 -7501220057 -5490303581
-10928241054 28320915903 3412549832 -7562620556 -9668098152
-4691628181 14032636705 2698022201 -7470123809 -9372636261
-155818426 4947860882 2032514914 -6399143399 -6746387711
3493436436 -1316838291 1526816989 -4422195475 -3619773790
4530258670 -5444956629 -822489730 -3940494774 1387552544
-592853943 1027283015 -4119843743 -5151577086 7329049205
-10188281168 18391456638 -5106426328 -5024179137 8036448006
-19820328872 30189692317 -4553482921 -4325492447 1001138756
-28045993526 24422065783 -3537529753 -6198880353 -8177433546
-31080882634 6546304299 1138689442 -7671284224 -12956318791
-22135083301 -12214611024 7866132403 -5054576044 -11876604669
-2887087652 -25101023387 10624660711 -1129953374 -6632315134
13507882048 -28297346366 4175542632 -636465018 166578747
8499060867 -22903746314 -9278752216 -3876144153 5733218865
-15485426761 -12289299800 -11886257241 -4567630370 9045240500
-26066423839 2429903536 2476819538 552257035 8636000861
-9411739807 12508300596 11849512967 4748543101 3550923373
10588194913 9637413417 7082855033 3777694474 -1632357958
17756102706 3530905003 777883558 762798098 -2783014816
15789357657 3842227820 -2406272970 -2156006846 -3840650749
9780526126 -943324322 -3418274368 -3703525309 -7848820771
3758289145 -18683635775 -2417573165 -2769331304 -8098908977
0 -30027149860 -1531157992 -1697317008 0
0 4941233038 5832449010 11988163530 0
10463215457 -2180249391 4275825151 10943868684 -6455107078
15988336606 -15611644763 1305433510 8185283652 -8204209343
16552377454 -25236628978 -463510232 5414082735 -6380688797
14989299932 -30586823059 -1124045424 4281193592 -3678038855
12294375105 -32668249135 -1477193892 4674252653 -872637416
9955188881 -31060355778 -692402884 5106589720 1347176074
9471147056 -27960013677 121857322 2879930062 2277552850
9150212203 -26157588617 -759308932 -1827969546 2949148357
5392922363 -23367498954 -3090751384 -4349352450 4665280689
-1226324073 -15531982084 -2853734146 -1492463881 5788846006
-1720059594 -7534890832 3159999529 4503643990 4157215194
12023165936 -5640717571 10134639451 8776930404 1720315321
32076506630 -5792590136 8385522556 7400586294 529583540
37826696848 -5828933473 -3480996817 897253212 -186623048
18256452077 -5666597647 -15204171100 -5169364457 -908912301
-15164695055 -4055109773 -16677750901 -6617610936 -3588534125
-40900259573 -10368144832 -8284356367 -4620215318 -8391922105
-46145142269 -27266248583 2722806928 -1794441888 -9376837174
-33711161474 -38612108391 8910318167 539915763 -4433751089
-14710453428 -37632727398 9838486058 3637926813 832711872
2947581560 -32922427517 7353404585 7621583966 3482029980
11471816956 -26694354479 702190251 8289614740 4527801272
6892500171 -17515831869 -4428599674 4942260027 2288442661
-304653967 -16082820222 -1809220288 2980844092 -4083343797
1310455601 -29480322494 3026722681 3605086637 -8264244293
8913925270 -43094880475 3952556165 2432239584 -5887667623
15522609094 -45398045682 2851120165 -1547143026 -1438042065
20587291261 -42529154208 2418134145 -4452642727 640011406
23250950990 -41641279503 -575760182 -3155397450 1249970817
14620168882 -43648720611 -8550756596 2218874458 3774396752
-7217104886 -41004441980 -11640452417 9021266423 10537490499
-22335134416 -21570348498 -2039022180 13199605660 17379486568
-14701787812 7598656358 8527095141 12554391719 15974603389
2997271723 22713321123 7532571708 9052428810 7029936624
10097347652 18017310583 -396235418 5611883768 576023027
3533793204 12880514532 -5317881631 3827084800 1210824512
-7296369272 19913940016 -5289422057 4137745255 1952397977
-14343092606 25869989505 -1158159801 6362191382 -3303277773
-7261499461 16733870416 9343784347 11481274762 -10414358295
22515243022 282220039 19354838600 16249660123 -14021897224
57428968427 -13476084245 12640795162 11101810207 -16512201552
63847876029 -31420332807 -6103029631 -2358387238 -20499683281
43229185116 -58495796793 -11471210303 -9569886969 -22229108347
30702669864 -86158529235 -71200438 -7285205748 -18085171357
42695917550 -105488805474 11210328633 -2892421187 -8293608760
69125065514 -109926457036 14109949131 -1040295009 5518617650
88692894571 -92520101702 3418344447 -6424876535 18711112221
74173809371 -58904667766 -18222983917 -17449551163 24212434780
23185776662 -28463398802 -30167554413 -23905024942 20601956720
-32589419138 -12426120138 -24081141412 -23891642839 14421888992
-68972622259 -3225797260 -12632813992 -22851959531 10879967173
-82681532772 6410654203 -689801405 -19540607388 8722448961
-71920963819 13680908231 11129882479 -11599269435 6556558550
-46424066140 19423875042 12471653480 -5419871898 4803861832
-29673316299 25375945802 3912802703 -5342596671 1864744439
-28018341635 24684948287 -957025672 -5631771721 -2424414258
-28035457745 16791657823 1597701155 -1199493750 -4385413889
-20950599058 10381171949 4995430174 5638808652 -3056817087
-10400206624 9087282615 5188121340 10910405146 -971782683
-1267923042 9459185499 4141565696 14217347225 156892971
6295389118 8322080702 3476733966 15912655180 1849839523
10423706088 11775623496 12587594 13935251068 4993286874
3678369679 24346558719 -7022811051 9049029770 4906761206
-15806971911 32536186362 -11700744954 4958559179 -1989130143
-37008754447 22109442669 -8368159048 3078509951 -9994794523
-44038847868 2728308191 1750077169 3896486185 -11796309637
-30960385644 -10422887765 10759334554 6688886013 -8682002974
-6260640248 -16862095941 13075540167 8680893942 -4831490113
14594600789 -20179214564 6500949686 8166971228 -1101713151
15547453257 -21007423023 -5438090402 5706805762 3679241241
-629083237 -13665764493 -8730351173 3520748785 9570520946
-10340107206 5910262966 -288641996 3480285168 11322036132
-3667088230 21939870681 5766449463 5322395659 5078438902
7398532092 19708578541 4837044422 6613756284 -3125333161
13526568583 8394546906 1025345400 4027972354 -6506768461
9715267695 529879992 -4963675788 -1135188942 -6498473316
-2664538329 -5975992093 -6152982657 -1387490004 -6429616325
-8544886605 -15268135740 1073245847 5298766324 -4827126771
0 -20530292912 6213069446 9739944796 0
0 16427846730 -1563543278 -689487316 0
-2282189249 9540481778 -456598655 665064414 -6357065878
-1233188375 -3916196703 1428222488 3391617928 -8086399158
2778147578 -13395870532 2504070858 5916581620 -6072090477
7869491276 -17505229131 2413314637 7720960835 -3580724180
11197999251 -18937110736 739086410 7784327714 -1968919818
10554224083 -19263310547 -1319907197 5756537048 -1500685721
7424478587 -21484072961 -1293475160 3233237375 -1518884830
7094805824 -26000351945 1027833758 2016636767 461502498
9803987830 -25814753032 959846405 1883062285 5711651749
9004355567 -13553203015 -1677641745 2997782875 10617268895
6704531395 5027029699 536847227 6829163529 9918647050
14325397499 16424777766 7048686099 11176559654 3515641057
29409118710 14791743021 6575713137 10791152029 -4313121946
33383046508 1471798904 -3395478367 4894382652 -8776891460
14679584516 -13057452044 -15007168806 -2369936311 -7083022634
-21295796140 -16475771882 -19600900845 -5308073885 -3191295708
-53554170473 -15487446133 -10884978997 -198241532 -2322234276
-58757193094 -20242672243 5628204501 8896412616 -2019081830
-36981600458 -24253598360 14392397939 13925060923 1497736752
-9606957295 -18584524980 12310695378 15017290622 5919536690
9472037714 -6521069658 6774067705 17007067565 6739584666
15830141933 1992476053 -787118640 17574169263 3524538746
6886934955 3553315052 -7675679468 13806789714 -1021277015
-8594109866 -615516145 -6436378720 11630051047 -5335984974
-13861780088 -10934070199 1329803712 15139390297 -7723864517
-5312397818 -22306336742 6323543236 18944476462 -6501798985
8025360579 -28270270791 6897321239 19408857742 -2896460192
21818839170 -28506435785 7114589933 18981872152 805552586
34219638123 -25357230722 4450258033 18915936285 3649045964
35325913685 -21654631939 -3882416315 17742915108 6565179280
21212096589 -14634669464 -8907644575 14448099204 11178810713
6712783239 3207063435 -4694617015 9032622464 14905815015
3015677043 25694334321 246313383 3735663448 12370248421
4024804484 36135812229 325838135 2687777528 4832688326
3880953524 31548736359 -51218299 5932341241 -277854695
3661139362 26538013405 -512960797 7748852023 346850422
-545524441 31201560825 -4210921313 5323899933 1358999612
-10863561555 36158061171 -4934277209 2848578968 -2104011621
-13151403368 32372967888 3950890052 4203980681 -8150516923
4448908361 22671784885 12338788726 6922604668 -15328728334
25317611419 2326732278 6325786663 5821020771 -23630064489
24644863702 -33298750917 -6435063079 2027375185 -27269692988
8873124403 -67174799648 -6945426153 2295017773 -21933749063
6899463796 -85178030028 5719299458 8415522555 -12477589820
31316133719 -90834839283 17983563781 15889612129 -4151910193
71815693485 -88587759866 21278958945 19487257712 1628649378
104633687058 -82926362961 9284265259 13755998937 4739079537
98696476654 -77366478809 -15936467151 -1087251330 7043027073
46953982056 -69266708097 -33168182598 -14828870661 9701795449
-17201379722 -58953343378 -28641160186 -19021232002 12658673731
-59729360168 -45519196953 -13925803301 -15139566009 16696963895
-73256658238 -23615737060 258103979 -6937322894 20044357728
-61402551526 2959532824 10927723506 2719174386 18548838997
-38333145886 21524947377 10394675044 8191766379 12273671405
-26321827772 27575011102 1538495271 8063538688 6171871665
-27611838998 27551605173 -1272882118 8870459504 3783355706
-25726715693 29927351880 3601702722 13884151508 4388100301
-14133005674 36548600268 7246826660 19107263183 4640456901
-124450786 42450421174 6274281546 20620329684 2988252704
9840498833 44497951540 4036238017 18805375920 295356077
16929205737 42382227620 3376789418 15343339281 -2075854093
20933797556 38017033244 -406264773 8484370995 -3002827705
9820590533 35721037895 -11590205669 -1870541764 -3414509959
-23176840450 33207197945 -19880498242 -8147711195 -5320584337
-57148711469 24797639533 -11747028302 -3440003233 -7189241796
-63166819954 15367166425 5529050715 6706558189 -6720648355
-40967412768 9644289990 15119761247 12196452889 -5442632805
-10235599890 4703332585 14870639131 12163454175 -4496139629
13272274243 -566499150 7889589096 10563150381 -2945627831
18913993377 -5118606264 -1927977844 8694408080 660902537
10874737728 -2571518899 -4809725123 5890550829 6611636555
4598224248 13496811418 -1357193062 2747800834 9885380701
3787710632 30865295390 -19615022 2146295522 5004068888
3489027976 31398704254 -59251126 3251511446 -4530164692
3589620134 15533474697 -59309438 1730072416 -10213992325
973302690 -1744393984 -2977205925 -1688897682 -8540872926
-6640205368 -8241418509 -3722597989 -1556599778 -3186398152
-9130412728 -5061974599 1951943256 3262850361 139619751
0 -2220290212 6155476676 6395013102 0
0 5983172468 -5353696678 -7999702064 0
-8518712087 3288080879 -2466196870 -5561078927 -2458197438
-8406443185 -1984787353 2327435489 -1021494031 -3075187154
-1702726495 -5260990306 3854980304 1734587041 -2291947039
4563266512 -6245866426 2213567803 2559586666 -1845636790
6409389556 -7557804232 -356615594 2857932059 -2221903288
3810483445 -10639443308 -2088957110 2858543002 -2643345695
660886596 -15037280952 -336787183 3493323842 -1858286651
5203265054 -18204178844 5098544466 5595275241 958692332
18467624842 -16915581909 7078490045 6422518019 5898803663
27893340105 -5927919039 1729553053 3962003347 10964932785
26075975153 14104568740 -2596348007 1330311038 11067154027
21791721057 29302610643 -1269742650 443882047 3572936143
19527644119 26575653792 -1683313338 -283780128 -6994026206
12438357785 6734426091 -5528204570 -539085542 -12813895178
-2969689594 -15712348649 -10082917522 -418295402 -9145240494
-27592933044 -22253403042 -14263983223 -71548508 735712406
-53085668318 -10508763708 -9398530550 5013590765 8162866102
-56774862705 4964570274 6465800030 15175608168 9068800806
-30744622251 13019778448 17920726362 22046771072 7109070199
4116790252 18132078323 15330781425 20756198890 6470060153
23767939563 26881637783 3912276915 15382597879 5309365466
19515849285 31831217452 -7652678291 11027596084 1758897364
-1417077637 28482301913 -12159904398 10241838454 -489690656
-21746562657 26507748064 -7120054263 15030484755 179222344
-26447497455 28850717613 2284937193 23834685346 470094865
-15212251954 29102738133 8165199144 30864252605 -466326575
2994042277 27421810141 9994906229 34093523280 -772397914
23819793742 27679548335 10819109053 34910940385 -974427604
42768689600 27374803491 7132606569 32228662705 -2589578874
48042384788 21216739680 -2198237438 25144297337 -3764516473
37126019180 13804401078 -7366045863 15701399998 -1182474943
24597641000 15696054918 -4586976466 5933864141 3430659852
18531709160 25041999751 -2236490764 -2293916003 5206181906
13105509989 32031823490 -3276201938 -5969660171 3552629040
6775165075 33702688396 -2357509945 -4544001705 1243009696
3891918950 32808352922 -1132841082 -2938325626 47576943
-1850458099 32617718708 -5361881307 -4750864421 -503535983
-15688782463 33256534678 -7067636886 -5776517984 -1892513156
-22860913531 33161905431 882304018 -3152953600 -5400364145
-14417798732 28619540248 5940165426 -801029572 -12425249296
-7105274964 9479554328 396689851 1016597582 -20788220698
-11345456150 -24282705412 -3335242494 6058387916 -22708860575
-13171775454 -51463056544 2698470295 12263938969 -15338430372
2589876522 -59286204836 12888447056 16033940617 -5941519334
35148928180 -55885884250 18877378148 16903385609 -999933382
71441832989 -50638022048 16516960985 15715029715 -1693955973
93808108693 -53337750259 4648275152 13061939362 -6098965923
84554611995 -69098346683 -14427353286 7398546586 -7139470378
40712442397 -82611296923 -27440584599 929121158 713169935
-10713804270 -76950933703 -21644784789 1232296034 13626487661
-38595396041 -52563186409 -6373683581 7769197695 24666049370
-39793145476 -15989338320 4213976682 13187248958 29642262078
-27296025003 22638323628 7479358390 14957426124 25847068124
-15184266343 46259825351 4044865278 14394065862 15756222882
-12353743932 50883345429 -733871803 12866271943 7805463621
-13790199194 51169927041 167811930 11669204162 6315993701
-9734730768 58814242076 3722306226 11240411753 7389277329
-940515911 70800544571 4644482735 11533889366 5416531156
7495322113 77107454671 3744347454 11329259049 -785840263
13556561048 72647309051 2410952792 7566230210 -8676892061
16613805236 57642853633 742412250 -1162282320 -15459402065
14641061126 33735297090 -3411647552 -12867841963 -18144432496
-1024259301 8665451735 -12975109350 -23694241626 -13835832243
-34970037732 -4140736602 -19521100596 -26698970356 -3578742332
-67044649908 3325011747 -10351699601 -16659974168 5867022380
-70484651991 21225439768 6536253675 -1591420145 7273882810
-47161139712 30010518537 15384590750 6584709589 1697253512
-15596144227 25511226006 15509605478 7357976206 -3813490772
9749302773 16019621572 9051300423 5050811964 -5733834634
18610820209 6529521601 373042796 2217196448 -3803282750
16726104573 3253053766 -1085977903 -442062647 1232195606
16088088338 11814874218 -243129141 -4671581691 4979573635
11221109109 24064683050 -5402798113 -9558694786 2358744323
-3564426011 24456152175 -8084786239 -10982759211 -5021827646
-14678839022 9789480671 -2250802899 -7741773351 -9881864570
-13257650153 -7384249157 2795031903 -3587763930 -7711689858
-7431314549 -12729043258 2580535981 -2266602934 -1364923840
-3513987297 -5385634472 1675355819 -2861869458 2067766255
0 267488000 1832183728 -3189002298 0
0 -6433896132 -3909822758 -3380746530 0
-6023034598 -5431286742 -1520915364 -2307204416 394316341
-5015638148 -4454136542 2288012884 -845174890 -60945572
509105689 -5534775920 2652294098 -1301458317 -509928339
3237342339 -6976738794 -66403190 -2232760991 -6054318
545535042 -6267827154 -2357393673 -292629720 930932029
-4052099767 -4659022430 -1892111274 4432686034 1405790682
-4327977855 -3462891016 2103811916 9320036990 2014587117
5778841812 -895355943 8088331907 12799553664 2791927969
25235494191 1682294558 10446851464 13321710114 3569100946
41052231041 5377817112 4350854626 9049146221 5151188431
40162331798 14991905019 -4848474967 2042635048 5393065377
25783167716 23859614192 -8702568847 -2785619617 920180415
8252003809 20044930648 -8692561822 -2940476352 -5590022719
-7446406382 5376274086 -6639041171 1995822213 -7859092594
-17362916521 -8816234490 -3526628250 9284184648 -2918897902
-24557975632 -10226129693 -4373454328 13661645372 7609613500
-34153183341 8885999113 -4345368337 15747332657 17054214445
-35526324043 39206120908 4162246556 19716023719 17658045844
-16663984532 58776974518 14109860671 23479451334 9737061274
12944322365 59941737309 13621166676 20840333570 1635221961
28802459536 53541150360 1256484742 12129868069 -1451754505
18378389965 47587429043 -10404965693 6660450398 249905942
-3789181794 47313895263 -10221937789 10540932089 5788056963
-17131660940 59825280202 -3051743244 19159545279 11308000636
-16898972082 78969174934 2756705003 25860749027 11343211539
-8086040744 90336793638 5878714285 29079117302 6817697724
5152203345 93838156993 7364430760 30432849455 2316519667
19915072266 95805081946 7093224418 30988745275 -2443776413
30667670952 91768557572 3051451284 30366510706 -9287075714
30804587699 75237995016 -2692938365 28226289999 -15271701401
23848652294 52545636624 -3203079806 23502888764 -16045884052
21242355259 35605677533 644896644 15107897563 -12565521750
24134578072 25958072658 1434666204 4784258369 -8711213865
23621705108 19485529845 -2205865198 -4710483047 -5624955279
15843858798 16020859721 -4927032611 -11343501728 -3068838595
6066066264 14712683255 -4831543151 -13648146729 -1412434322
-4721110041 13625836374 -6428817773 -12948515265 14639918
-18799363402 15815407863 -6787759045 -10802320367 1258331081
-27627582754 21571971094 -1565768676 -8119731295 -479243830
-27492189647 21179392818 457117273 -6155581276 -6195448262
-30003540952 7956269831 -3048447446 -1545572841 -11278115506
-34773695495 -10064237769 -244751673 8924228746 -11128618758
-25684379316 -20895649057 9705881001 18628063300 -7196333491
2321554084 -23366748305 17530197163 20554608536 -4268625688
39188369780 -24571844712 18524447838 16118100321 -4085387160
70047572367 -27098917180 11460186738 10263738612 -5960251839
80429708753 -34573800265 -1460247483 7527626524 -9388363906
65083158316 -53556177347 -13328536148 8680981007 -9160777189
33657265706 -70168902761 -16643543416 11138824813 1422488591
6835222537 -59961794180 -9119632711 14250619067 17567149896
-1076846315 -25984774315 687587474 15990680667 27946306212
4566250896 13246130569 3967275059 12843026131 28837112225
9917276220 46499727626 893143798 6262594697 21924678850
7303592719 63965315636 -3100471527 1262093422 11029697486
716072551 64129043114 -2675780428 -1452260671 2668905756
-650027569 58448161922 1373261666 -6059276815 573387204
3974794270 58660843374 2561262142 -12787581151 2280098094
6313270564 67239256639 -454253392 -16506243438 1639691717
2030426822 73676152023 -3572024077 -16639226718 -5795563970
-7129980688 63537567569 -5466109908 -18553518844 -17785462449
-18629493692 33273152776 -5677268539 -23634451347 -27072496785
-27975778947 -7345805209 -3481768216 -26244752602 -27239560381
-33321999775 -42040635067 -2226166681 -23122156313 -16070016162
-38311308390 -52574743925 -2755210122 -17560992604 2756608315
-43092840984 -29470940042 -1740600687 -13595320310 18007204266
-43922644066 7722995940 1126850750 -11581180732 19009706440
-37382746031 28367098989 5792686323 -8984882406 8887512963
-20909409591 27595628799 10230760814 -5904567788 -1599505054
-1552754833 16125855903 7954496393 -4944756920 -7032284855
8116076448 3186282320 2289278471 -4917467421 -6820604981
11980157887 -2724336908 2544846030 -4621949430 -3642441106
17271563223 -2085260107 1469452404 -8100946385 -1873828469
11370633369 -2783320313 -8245206854 -15409973560 -2392186690
-11597822660 -6749159373 -12691102393 -17703875316 -2733370710
-28891435481 -9957740231 -3257720428 -9962181109 -1987193422
-24376399583 -11692490876 6683901762 416036872 -935749283
-9196049988 -12178444950 7202583467 3933553390 447787159
-29673967 -9366852925 1885200769 669674605 1189108317
0 -6908885660 -1099217678 -1845792578 0
0 -7237312906 -2338908008 1477824422 0
-3865636601 -5553621146 -1275094002 1326055355 720980506
-4279257561 -4010151741 887773166 1058261993 101901688
-1197613576 -6664864458 1937260197 713265676 97210279
1801053271 -9062321944 786653672 1202021483 3287384501
952069130 -2837300267 -1661912046 4629447032 8212002256
-3297052193 10830746253 -2105622297 11365210178 10873032117
-4241819981 24726976008 1645858437 18965651758 10379004155
4422141806 36317119323 7018944402 25043131824 7499051942
21685475587 42267511971 9659758212 28659903261 2995959602
37822122666 40502194954 5462209968 28123032985 -456737454
39337529557 37357198404 -4102941309 22951731363 -1372193209
24182335498 36224941761 -10084963801 18097821826 -1700449005
4314207404 32849279496 -9118665884 18541372782 -1731763080
-9330502089 28923117343 -4253837080 23625134172 575592298
-12159611306 29283379344 1227185433 29714857366 5316256075
-7621556477 36125409292 2542237344 32782962245 11932780827
-4742627061 55357339058 268687726 30900036811 17942087599
-4849560429 84863935023 294782194 26323078044 16856489330
-919510005 104510068105 4035952921 22372494785 6542836417
10111003377 99425258084 6173753155 18844467382 -4698016023
18629147011 79471651921 1504404059 15030354958 -6853675022
15771044953 67460150129 -3478950601 15131801382 1384365152
9861383329 76966631425 -1694075081 20219196603 12463381103
9257966237 102546028116 469138717 23418659635 17628375172
9528703108 126926393970 -308962820 21604984906 14366597803
9669690410 138240313573 1047508788 18614330487 7420425835
13968229208 140446141349 3012741559 16143102961 1823990412
18676738945 140967051506 1033514607 13939199532 -3170469188
15688648115 136863104954 -4224403600 13759485373 -10030966401
3310159898 121959419711 -7414795151 16433599248 -17680798338
-8655419108 97335387618 -3575649546 18672599402 -22840354616
-8645428420 69905284927 3399902877 17151097138 -24383757154
1589826593 43692408442 5989930593 12099338858 -23518789843
10947272854 18276244908 2889075516 3870157723 -20413376324
12011813807 -2718185566 -1469706528 -6031769840 -14022697181
6801838334 -12535055721 -3462666636 -12068770623 -6036784134
-1620169744 -12672077478 -5208464094 -12549497355 536587920
-13833961718 -6562290770 -6639161857 -11409250072 4662157297
-25541819972 3024118183 -4639565024 -10229209180 5276726019
-32183069337 8101808841 -2387941562 -6531349739 3278324013
-36494585189 7971557271 -1947912650 1570715084 2563504729
-37539390068 11610765735 1590673972 11706834274 3153066959
-27482467699 18268545098 8639509850 18575782309 1233722381
-3945054129 18985930468 14657339238 20015469869 -3702517696
28297621887 10757176385 17109256031 18639263181 -8356833140
58536475320 -1568474654 11808381720 16094674183 -10646046207
69640519305 -15020466719 -1106229700 13619850193 -10869821021
57888350222 -30916733106 -9031756210 15206164526 -7354987112
42255389916 -40261661199 -5503533297 18848400583 2522379059
37440189762 -28119851538 123606751 16573790935 14063918165
39261770174 -1186456147 1161055974 7468805550 18892841188
39433169569 23247928524 -1223430405 -3722322679 16211418358
32232678584 39167269159 -6245620729 -13912988636 9628194918
15507495422 45337246813 -9886611712 -19998034385 1577385288
-1929200465 40674552207 -6414153946 -21769197948 -5779039222
-6593208833 26499915516 1898715680 -24439819845 -9364480133
1741176941 12705842601 5231171464 -30115439600 -7327003784
6541071642 11360539391 -1563554505 -35688315513 -4663307828
-7507634804 14240164043 -12238780302 -39511152150 -8700961758
-37731548296 1472387422 -16715160439 -40434605387 -17456134428
-65943096506 -28795094589 -10174665459 -35176761757 -21378096686
-73248704493 -58087354667 3104547647 -22014349321 -15587666526
-56217653249 -71486691624 13032042147 -6070339318 -3749368965
-28481148214 -66626366346 13458482900 1984757140 8532047110
-9548733876 -46191054073 4550709490 -3909433539 16435008867
-10949081476 -20341675890 -5062256727 -15070111001 16849163526
-21898642929 -1094755150 -4191570129 -18019828434 11112779068
-22527351862 6362763774 3438330738 -13235045299 2939571669
-12044214793 1089030436 5828761309 -8571220547 -3310787834
-3013248367 -8171437547 3326314585 -5507740090 -4655243097
2596330429 -11324866973 2774144937 -3654619929 -4299959224
