# r2  r3  r4  r5  r6
1.972840 -5.310044 1.023496 1.355318 -0.674909
3.773819 -5.798724 0.588385 2.266622 -0.629462
3.555416 -6.774356 -0.875483 3.166265 -0.375509
0.604377 -6.566491 -1.893400 3.247039 -0.019960
-2.732832 -5.923419 -1.232010 2.897181 -0.279988
-3.678212 -6.987925 0.252359 3.083270 -0.698981
-2.111771 -8.626699 1.221567 3.647436 -0.253386
0.699191 -8.123414 1.537224 3.664300 0.621009
3.467530 -6.129335 1.141320 2.687307 0.679074
4.552210 -5.627919 -0.177697 1.161202 0.001035
2.658160 -6.884102 -1.641719 0.165889 -0.149463
-1.068726 -7.055005 -1.877250 0.232512 0.439549
-3.836032 -5.693026 -0.792496 0.649173 0.750418
-4.126090 -4.685518 0.428850 0.755466 0.524580
-2.687166 -4.523440 0.902925 0.813886 0.281324
-1.075635 -4.436884 0.643335 0.924119 0.252847
-0.394091 -4.001970 0.043190 0.749192 0.209226
-0.700236 -3.676738 -0.283949 0.458125 -0.058013
-1.235682 -4.125463 -0.247543 0.429964 -0.335075
-1.603373 -5.082720 -0.102784 0.859952 -0.213623
-1.321392 -5.590067 0.461786 1.673164 0.504908
0.411798 -4.325825 1.259278 2.162491 1.423866
3.116742 -1.501094 1.286172 1.856635 1.616811
4.864537 0.538139 0.406314 1.195490 0.845495
4.664288 0.656003 -0.578151 0.615216 -0.127062
2.979713 -0.371866 -0.986045 0.090455 -0.725807
1.227785 -1.994624 -0.735629 -0.467848 -0.704256
0.000000 -2.915131 -0.543847 -0.764483 -0.000000
0.000000 2.375370 0.923302 3.153602 -0.000000
1.801375 2.272072 0.850046 3.221922 -0.171279
2.982935 2.080799 0.248759 2.889613 -0.331518
2.746918 1.872566 -0.387670 1.880588 -0.641040
2.021739 0.662136 -0.278141 0.883090 -0.992069
1.351815 -1.716825 -0.535319 0.086307 -0.456295
-0.345952 -2.180463 -1.110137 -0.698204 1.311455
-2.298248 1.396270 -0.664441 -1.137235 2.799019
-2.595452 6.089229 0.350102 -0.925950 2.664812
-1.465379 8.793512 0.623777 -0.456321 1.433859
-0.853669 9.361812 -0.124443 0.002274 0.057859
-2.056994 8.180954 -0.991375 0.855653 -0.956082
-3.854546 6.003396 -0.588334 2.245872 -1.178257
-3.612362 4.494227 0.875032 3.378717 -0.634684
-0.836441 4.586815 1.704587 3.521744 -0.003222
1.958191 5.662822 0.892982 2.628367 -0.036776
2.212824 5.836745 -0.592759 1.269158 -0.863159
0.235810 3.854821 -1.224891 0.272288 -1.661988
-1.885159 0.918025 -0.814824 -0.053701 -1.514773
-2.620864 -0.433990 0.110561 -0.083922 -0.595204
-1.510274 0.143844 0.947410 -0.230957 0.004117
0.407114 0.465616 0.810395 -0.554248 0.014176
0.946484 0.088775 -0.377847 -0.837332 0.165196
-1.012192 0.647939 -1.456846 -0.690374 0.484914
-3.593898 1.873010 -0.834847 0.209588 0.278124
-3.248537 1.872332 1.217391 1.381743 -0.363780
0.488059 0.544287 2.257077 1.762823 -0.621215
4.326789 -0.553386 1.416982 1.006844 -0.190740
5.407560 -0.361758 -0.422550 -0.358645 0.523811
2.524664 1.013744 -2.397334 -1.491258 0.936581
-2.723458 2.590702 -2.479488 -1.433709 0.741289
-5.489179 3.379273 -0.102376 -0.224258 0.071977
-3.281630 3.117364 2.105869 0.963333 -0.781430
1.455836 1.739997 2.371559 1.206949 -1.610320
4.898339 -0.783008 0.928221 0.241825 -2.089469
4.726540 -3.678015 -1.045992 -1.210086 -1.879641
1.620324 -5.754959 -1.847731 -1.714108 -1.004001
-1.522004 -6.228326 -1.184223 -1.170474 0.174699
-2.697866 -5.013725 0.032417 -0.677796 1.126995
-1.460175 -2.922159 1.136616 -0.519882 1.492683
1.036305 -0.818989 1.184458 -0.475574 1.231039
2.516134 0.700465 0.264765 -0.501439 0.351377
2.252465 0.359693 -0.440451 -0.588473 -0.869840
1.000496 -2.244464 -0.825315 -0.714473 -1.437252
-0.991360 -4.800402 -1.154584 -0.641381 -0.665445
-3.052879 -4.801790 -0.769012 -0.095501 0.804289
-3.497522 -2.206310 0.384164 0.645963 1.699207
-1.842307 0.814374 1.119595 0.902653 1.328037
-0.011545 2.012097 0.531275 0.514560 0.092986
-0.031401 0.748480 -0.470829 0.201068 -1.005861
-0.977904 -1.665522 -0.260365 0.502077 -1.139167
-0.259597 -2.878976 1.030604 1.121193 -0.467343
2.653548 -2.307854 1.697083 1.539492 -0.009922
5.333708 -1.880987 0.790431 1.506157 -0.215854
5.013448 -2.706036 -1.179489 0.906147 -0.405732
1.058494 -3.397359 -2.566295 0.123457 -0.113043
-3.558331 -2.997175 -1.750163 0.217814 0.193877
-4.911451 -2.462620 0.407793 1.394519 0.123673
-2.546995 -2.410023 1.748868 2.350147 -0.081117
0.876840 -2.368682 1.497176 1.967193 -0.379274
2.753358 -2.849176 0.377959 0.688839 -0.929217
2.527066 -4.843259 -0.523617 -0.163565 -1.207676
1.044301 -6.955278 -0.941491 -0.054963 -0.442517
-1.101525 -6.457323 -1.199714 0.401117 0.793699
-3.255901 -4.148087 -0.822255 0.757831 1.225145
-3.825683 -2.607203 0.296697 1.109050 0.859908
-2.413328 -2.121031 0.981809 1.395209 0.407242
-0.678348 -2.041183 0.632909 1.313901 0.096229
-0.231551 -2.259039 -0.172587 0.862067 -0.052958
-1.015728 -2.479632 -0.493885 0.630208 -0.015116
-1.621385 -2.584050 -0.069012 1.020938 0.168978
-1.212988 -2.464064 0.455902 1.656469 0.522576
0.181093 -1.693620 0.950967 2.060481 0.989319
2.464041 -0.003552 1.289851 1.965332 1.219096
4.691990 1.871815 0.806282 1.371094 0.795394
5.222478 2.465987 -0.291785 0.637340 -0.138878
3.695343 1.417932 -1.197160 0.070276 -0.943492
1.049414 -0.330023 -1.274234 -0.098231 -1.241385
-0.522373 -2.251710 -0.202872 0.191874 -0.938168
0.000000 -3.255212 0.546823 0.417802 -0.000000
0.000000 5.672421 0.710184 -0.114795 0.000000
1.230052 5.621642 0.457251 -0.138664 -0.518924
1.423238 4.790697 -0.324873 -0.420833 -1.179939
0.071119 2.979325 -0.917515 -0.927481 -1.653627
-1.331044 0.750879 -0.322434 -0.904688 -1.755538
-0.954353 -1.805389 0.632565 -0.340748 -1.215247
0.618496 -3.163528 0.807559 -0.477057 0.226022
1.784740 -1.400445 0.337933 -1.771669 1.745824
2.007647 2.127133 -0.048064 -3.057725 2.173652
1.668922 4.618425 -0.318724 -3.656020 1.637337
0.409170 5.435601 -1.049209 -3.802821 1.137947
-2.440575 6.009153 -1.690998 -3.034784 1.200088
-5.182349 7.683661 -0.796913 -0.908103 1.363428
-4.897432 9.757010 1.085003 1.298494 0.905512
-1.762422 10.616506 1.755843 1.938550 -0.180503
0.581247 9.680725 0.386706 0.993782 -1.398568
-0.376968 7.213626 -1.181347 -0.098825 -2.288979
-2.944870 3.848507 -1.162702 -0.353802 -2.517173
-4.235300 0.750661 -0.112843 -0.141018 -1.943158
-3.538966 -0.667200 0.719546 -0.159811 -0.975891
-1.754917 -0.579930 1.031205 -0.454664 -0.417419
0.196979 -0.864535 0.879336 -0.690209 -0.292656
1.293181 -1.708493 0.100988 -0.842655 0.190971
0.265025 -1.132292 -1.138537 -0.956362 1.140365
-2.422282 1.516959 -1.277114 -0.521427 1.558595
-3.401725 4.044307 0.458973 0.647274 0.754029
-0.796669 4.041110 1.941346 1.494865 -0.631391
3.013310 1.751717 1.672878 1.147491 -1.396333
4.967585 -0.747123 0.167002 -0.000679 -1.043595
3.330195 -1.750064 -1.779897 -1.105283 0.081826
-1.089109 -0.454177 -2.331833 -1.425809 1.154908
-4.330059 2.228038 -0.734500 -0.852772 1.281924
-3.998185 4.177838 0.904928 0.024461 0.271831
-1.697995 3.891289 1.237724 0.789734 -1.361387
0.326098 0.760778 0.749318 1.205301 -2.655434
1.060286 -3.821090 -0.011761 1.123580 -2.585649
0.503336 -6.669373 -0.485970 0.919889 -1.206313
-0.377242 -6.558142 -0.325302 0.881900 0.291361
-0.403106 -4.915421 0.374410 0.739929 1.084856
1.169804 -3.050243 1.143558 0.363577 1.177733
3.343751 -1.545582 0.821547 -0.236986 0.751302
3.596310 -0.870574 -0.623931 -1.037135 -0.045966
1.350002 -1.742432 -1.411012 -1.496566 -0.847295
-1.008694 -3.973315 -0.837507 -1.062226 -0.877620
-1.828473 -5.363105 -0.046435 -0.097359 0.198139
-1.443768 -3.953040 0.397623 0.639090 1.512396
-0.489899 -0.609027 0.527710 0.631845 1.815611
0.296573 1.754815 0.188588 -0.136363 0.901286
-0.018358 1.619907 -0.542760 -0.888941 -0.208124
-1.477487 0.191687 -0.762911 -0.682107 -0.629747
-2.095628 -0.865677 0.302451 0.280959 -0.370380
-0.041635 -0.686189 1.674935 0.952024 -0.014401
3.535875 0.115245 1.660166 0.746609 -0.257504
5.481431 -0.443961 0.179702 -0.101056 -1.007358
4.128348 -2.886767 -1.466695 -0.905139 -1.197698
0.406148 -4.728108 -2.068483 -1.108941 -0.231614
-2.985937 -3.717144 -1.176944 -0.629141 0.959790
-3.905326 -1.118436 0.223913 0.117070 1.116834
-2.600850 0.398807 0.952526 0.591842 0.228419
-0.783185 -0.105354 0.764278 0.532201 -0.929470
0.166399 -2.316434 0.223914 0.152014 -1.627356
0.434221 -5.109782 0.145880 0.096286 -1.366949
0.880966 -6.599826 0.215920 0.410795 -0.211859
0.635406 -5.683952 -0.594251 0.283943 1.017751
-1.284126 -3.399417 -1.136324 -0.089485 1.550977
-2.817534 -1.217821 -0.244969 0.194855 1.357911
-2.274720 0.189887 0.651299 0.848561 0.707369
-1.015541 0.272584 0.473568 1.012296 -0.024531
-0.669856 -0.801437 -0.103650 0.678295 -0.226354
-1.120601 -1.337208 -0.239434 0.587320 0.276219
-1.103806 -0.381504 0.299265 1.183486 0.827568
0.079175 1.019381 0.837532 1.775276 0.923157
1.949810 1.983693 0.994837 1.568175 0.761917
3.815214 2.854244 0.837258 0.859130 0.495020
4.854673 3.506724 0.122916 0.242817 -0.098743
4.117566 2.910586 -0.842056 -0.166096 -0.880898
1.845456 1.030087 -1.385272 -0.366037 -1.248689
-0.833966 -0.645261 -1.133462 -0.142421 -0.978980
-1.793512 -1.421614 0.291055 0.594054 -0.488975
0.000000 -1.657809 1.274410 1.061448 -0.000000
0.000000 2.402661 0.315207 -2.758154 0.000000
0.260861 2.199476 -0.176998 -2.872992 -0.595511
-0.934213 1.033099 -0.969456 -2.888367 -1.163978
-3.005752 -0.854514 -0.958305 -2.431471 -1.281372
-4.021087 -2.074566 0.023998 -1.540297 -1.061443
-2.852018 -2.939588 1.087654 -0.626415 -0.953548
-0.148293 -4.217129 1.519871 -0.497848 -0.733087
2.547070 -4.991448 1.067451 -1.569729 -0.108892
3.782394 -4.450256 0.189199 -3.033133 0.520639
3.614512 -3.545180 -0.262744 -3.885062 0.834000
2.971352 -3.205525 -0.408926 -4.144404 1.349347
1.785275 -1.837942 -0.830905 -4.159329 2.554449
-0.197193 2.602267 -1.059840 -3.796399 3.454556
-1.872152 8.011341 -0.505845 -3.028488 2.611454
-2.284262 10.224265 -0.036515 -2.472237 0.366507
-2.850187 8.298125 -0.680650 -2.464719 -1.552517
-5.024640 4.949390 -1.359462 -2.195841 -2.172812
-7.255399 2.364053 -0.676335 -1.162142 -1.980806
-7.248212 0.428106 0.648348 -0.198236 -1.555098
-5.178962 -0.881840 1.270722 -0.028844 -1.014209
-2.703127 -1.344223 1.186116 -0.264987 -0.615467
-0.500020 -1.896025 1.062879 -0.307438 -0.406495
1.440765 -2.769711 0.809014 -0.177113 0.144744
2.180313 -2.465642 -0.187900 -0.291980 1.254970
0.724122 0.285798 -1.150260 -0.608915 2.119712
-1.346953 4.163379 -0.721628 -0.496168 1.611795
-1.587608 5.686035 0.473072 0.117760 -0.189278
0.140567 3.454496 1.149222 0.537497 -1.771457
2.244828 -0.350856 0.801546 0.398067 -1.926795
2.625778 -2.923204 -0.482840 -0.076864 -0.685552
0.631200 -2.425506 -1.329799 -0.530562 0.964154
-1.631558 0.538411 -0.789723 -0.757678 1.714237
-2.423224 3.358220 -0.127016 -0.752053 1.151389
-2.708699 4.326708 -0.235616 -0.403791 -0.203868
-3.214134 2.841984 -0.146841 0.574332 -1.524392
-2.867029 -0.395089 0.529896 1.857052 -1.907070
-1.384563 -2.871215 0.823117 2.521647 -1.174615
-0.027456 -3.220087 0.499087 2.268673 -0.223457
0.840063 -2.475220 0.502646 1.597890 0.215222
2.271706 -1.677431 0.915813 0.936000 0.071263
3.832478 -1.591158 0.433485 0.178639 -0.490832
3.265727 -2.811260 -1.041767 -0.796056 -0.990601
0.445220 -4.690791 -1.498776 -1.239613 -0.853145
-1.440445 -5.768369 -0.251059 -0.534101 -0.016061
-0.667246 -5.116239 0.856809 0.447571 1.048948
1.028111 -2.755891 0.678830 0.591607 1.628239
1.507131 -0.153196 -0.195492 -0.116014 1.219477
0.512265 0.582791 -0.694883 -0.863510 0.262993
-0.827057 -0.435049 -0.635007 -0.941007 -0.178201
-1.823641 -0.968234 -0.319106 -0.365950 0.109277
-1.675248 -0.222217 0.564025 0.334379 0.360542
0.404480 0.856477 1.419802 0.567588 -0.005160
2.955085 0.795562 0.909740 0.040430 -0.982780
3.398376 -1.529021 -0.450424 -0.741401 -1.776154
1.717519 -4.849807 -1.066757 -0.787350 -1.361337
-0.168592 -6.122755 -0.748823 -0.099207 0.164468
-1.166650 -4.174850 -0.310592 0.286321 1.469447
-1.684815 -1.096653 -0.244472 0.039970 1.542970
-2.193238 0.766798 -0.246370 -0.060073 0.625971
-2.525132 0.728754 -0.064163 0.413175 -0.586773
-2.255523 -1.166987 0.387046 1.037725 -1.401823
-0.870575 -3.673875 0.999809 1.350533 -1.298234
1.284114 -5.025958 0.994644 1.189699 -0.498065
2.210584 -5.052734 -0.180737 0.473181 0.442659
0.808607 -3.991895 -1.027307 -0.271144 1.331554
-0.908530 -1.516923 -0.577394 -0.292979 1.805219
-1.451172 1.217380 -0.067132 0.263207 1.347030
-1.502029 2.032878 -0.002091 0.784174 0.338713
-1.301942 0.855656 0.257969 1.054238 -0.046887
-0.463779 0.335287 0.556354 1.175540 0.575181
0.739649 2.112691 0.598917 1.321495 1.121252
1.845954 4.120880 0.534508 1.266223 0.675982
2.954846 4.159990 0.594335 0.596057 -0.144875
4.045277 3.274488 0.415979 -0.392106 -0.530103
4.095379 2.711989 -0.443239 -1.024523 -0.729694
2.357980 1.757858 -1.195088 -1.021261 -0.983882
-0.019925 0.130666 -1.112073 -0.568354 -0.894985
-1.763355 -0.779303 -0.578814 -0.017046 -0.301143
-1.904230 -0.223045 0.507947 0.552827 0.129961
0.000000 0.336900 1.236551 0.856365 -0.000000
0.000000 -2.966361 -0.181202 -2.218837 -0.000000
-0.663382 -3.285452 -0.589124 -2.166919 -0.292058
-2.360059 -4.030119 -1.001780 -1.712398 -0.317800
-3.995500 -4.361891 -0.520436 -0.743815 -0.055440
-4.232223 -3.782169 0.224092 0.028319 0.012878
-3.423935 -3.482386 0.535529 0.236788 -0.456996
-2.046940 -4.524568 0.911187 0.346414 -1.027633
0.194224 -6.323249 1.261593 0.427283 -1.122134
2.474866 -7.648629 0.920584 0.094687 -0.712443
3.819059 -8.102415 0.512355 -0.399271 -0.151248
5.007018 -8.264490 0.763742 -0.691280 0.511070
6.583487 -7.694786 0.644306 -1.415741 1.583985
6.594069 -4.806732 -0.789294 -3.138935 2.598109
3.455754 -0.404144 -2.191870 -4.805490 2.402891
-1.145804 2.085340 -2.241434 -5.131567 0.927958
-4.989505 1.115420 -1.626256 -4.255039 -0.315709
-7.701811 -0.434397 -1.117762 -2.817265 -0.342942
-9.238087 -0.222273 -0.327804 -1.209624 -0.058809
-8.740927 0.134220 0.841459 -0.010570 -0.294146
-6.256165 -0.637775 1.503501 0.301647 -0.586264
-3.361317 -1.529341 1.336986 0.064134 -0.543108
-0.890618 -2.139545 1.218061 -0.000029 -0.318340
1.642009 -2.606031 1.297556 0.224261 0.115416
3.697374 -2.464662 0.596061 0.141462 0.879011
3.521022 -0.814566 -0.789868 -0.577786 1.688335
1.039118 2.366776 -1.540864 -1.253720 1.712986
-1.656381 4.747391 -0.993474 -0.958700 0.472338
-2.321911 3.988407 0.360480 0.042772 -1.165303
-0.617634 0.772378 1.168810 0.705137 -1.858062
1.316416 -2.286803 0.612154 0.654008 -1.099464
1.523022 -2.701497 -0.326720 0.210616 0.397959
0.616383 -0.507359 -0.441489 -0.253035 1.288936
-0.069762 1.781243 -0.339614 -0.701501 1.068963
-1.199932 2.561741 -0.871848 -1.214148 0.367620
-3.245973 2.253429 -1.000921 -1.130259 -0.136129
-4.310018 1.695608 0.053467 0.049707 -0.307997
-3.175375 1.327733 0.915589 1.361962 -0.322566
-1.470602 1.051402 0.685228 1.742497 -0.362907
-0.445368 0.731883 0.459788 1.498706 -0.444794
0.617861 0.543151 0.591411 1.298997 -0.713212
1.415523 -0.350454 0.049298 1.165395 -1.257330
0.520444 -2.796429 -0.906564 1.022685 -1.383729
-1.291514 -4.862936 -0.663577 1.387462 -0.429327
-1.308574 -4.249992 0.692391 2.437944 0.869255
0.941493 -1.895745 1.346559 3.230212 1.407395
2.959171 0.157487 0.499950 2.887864 1.063411
2.577289 0.935931 -0.803399 1.829358 0.347957
0.612789 0.419025 -0.946005 1.238263 -0.123133
-0.494850 -0.349440 -0.183923 1.401661 0.003265
-0.489208 -0.078113 0.095250 1.541790 0.437696
-0.174505 1.235619 0.291740 1.396652 0.473275
0.728739 2.288617 0.556714 1.101519 -0.297108
1.452358 1.244618 0.047877 0.585479 -1.482574
0.917760 -2.100740 -0.472396 0.290866 -1.866845
0.242685 -4.865478 -0.099614 0.789652 -0.831025
0.551779 -4.579560 0.333172 1.542087 0.657522
1.039061 -2.323570 0.049756 1.470332 1.358221
0.509740 -0.392486 -0.550563 0.682431 1.238104
-0.937326 0.863173 -0.863429 0.203537 0.824448
-2.648857 1.713624 -0.798078 0.493868 0.158199
-3.574629 1.381815 -0.002000 1.301455 -0.676539
-2.386361 -0.243849 1.150238 1.884337 -1.153990
0.272014 -2.001400 1.305546 1.760386 -1.025619
2.015576 -3.328461 0.402608 1.283595 -0.388746
2.174660 -3.529086 -0.098186 0.820646 0.704653
1.918158 -1.588329 -0.205560 0.288829 1.665295
1.028879 1.372509 -0.769268 -0.149684 1.696613
-0.801811 3.032885 -0.879550 0.049032 0.992812
-1.509524 3.025298 0.313787 0.906720 0.523895
0.249135 3.146515 1.248779 1.478900 0.671202
2.301192 4.648799 0.593888 1.135036 0.668978
2.412699 5.836082 -0.323074 0.445976 -0.198819
1.990262 4.611855 0.085820 -0.037563 -1.291400
2.807641 2.047699 0.559491 -0.631259 -1.613787
3.197980 0.116366 -0.336871 -1.373564 -1.240591
1.478131 -0.902942 -1.223688 -1.544790 -0.671943
-0.740567 -1.333421 -0.860689 -0.906601 -0.066681
-1.712256 -0.888297 -0.145058 -0.131321 0.529504
-1.364875 0.628393 0.482772 0.285799 0.640332
0.000000 1.589769 0.819548 0.399740 0.000000
0.000000 -4.928917 -0.346620 0.386757 -0.000000
-0.746329 -4.813107 -0.421035 0.748560 0.289961
-1.677393 -4.387027 -0.481906 1.365666 0.621105
-2.530612 -3.261029 -0.352896 1.703167 0.822409
-3.114063 -1.911630 -0.272985 1.676583 0.520341
-3.638545 -1.678328 -0.222441 1.548407 -0.105451
-3.583397 -2.332750 0.389424 1.907786 -0.550168
-1.894567 -3.115670 1.248909 2.713239 -0.817955
0.837246 -4.208897 1.343201 3.086987 -0.993012
3.087041 -5.405826 0.926213 2.732048 -0.968505
4.918715 -6.325970 1.040766 2.250048 -0.857700
7.201820 -7.322634 1.124621 1.531035 -0.683336
8.305542 -8.237671 -0.266788 -0.226141 -0.183938
5.637436 -8.052257 -2.341618 -2.423124 0.566538
0.093197 -6.797368 -2.887710 -3.179560 1.080544
-4.508753 -5.610305 -1.596703 -1.936827 1.404947
-6.410838 -3.934157 -0.504185 -0.254257 1.819399
-7.214728 -1.058002 -0.335374 0.682644 1.747344
-7.443903 1.033158 0.251439 1.116194 0.749782
-5.950084 0.656779 1.187252 1.132180 -0.362479
-3.280388 -0.884767 1.374028 0.668137 -0.727014
-0.619380 -1.884831 1.337134 0.280864 -0.491927
2.116462 -2.181882 1.386981 0.161874 -0.151959
4.370366 -2.396004 0.737263 -0.124568 0.259940
4.628567 -2.092277 -0.500661 -0.659993 0.971659
2.579554 -0.125068 -1.488004 -1.055337 1.571412
-0.673762 2.710468 -1.623916 -0.887685 1.207752
-2.973053 3.852873 -0.532980 -0.141030 -0.086498
-2.571538 2.187016 0.854861 0.629461 -1.192577
-0.393661 -0.590060 1.139088 0.973136 -1.092079
1.240275 -1.554337 0.457912 0.919641 -0.059748
1.533029 -0.088818 -0.072873 0.669238 0.577261
1.135751 1.213751 -0.353229 0.141403 0.194713
0.021074 0.456602 -0.783804 -0.772160 -0.266706
-1.703213 -0.622651 -0.828619 -1.465772 0.127250
-2.771959 0.169722 -0.191722 -1.293234 0.843403
-2.678562 1.973071 0.161338 -0.613745 0.945113
-2.583337 2.838365 -0.085104 0.000837 0.584439
-2.755968 3.032652 0.024476 0.774118 0.399377
-2.350793 3.656848 0.316398 1.917020 0.224832
-1.973686 3.703196 -0.037076 3.112063 -0.211192
-2.397899 2.187748 -0.270723 4.179667 -0.095828
-2.298250 1.783723 0.494553 5.370580 1.155773
-0.407946 4.807888 1.307041 6.652247 2.249417
2.148273 8.743960 1.087856 7.435526 1.839711
3.315027 10.255979 0.022679 7.290265 0.433169
2.327736 9.148831 -0.901125 6.526811 -0.642825
0.577596 7.403579 -0.685771 5.889746 -0.800833
0.070235 6.584095 0.139044 5.679790 -0.458549
0.655962 6.665229 0.352624 5.473992 -0.233302
1.253158 7.104321 0.259588 4.866857 -0.520345
1.550113 6.729522 -0.035484 3.680203 -1.465536
0.924582 3.969099 -0.556975 2.298706 -2.383737
0.019249 -0.118890 -0.164537 1.671956 -2.074163
0.664038 -2.100000 0.746353 1.825153 -0.605303
2.179311 -0.965827 0.578890 1.843247 0.597452
2.472528 0.766525 -0.258779 1.406584 0.758332
1.512322 1.328433 -0.590750 0.899477 0.537621
0.258385 1.613256 -0.735675 0.455748 0.534329
-1.607653 2.451073 -1.143554 0.163270 0.502593
-3.690836 3.285979 -0.731829 0.502022 0.068393
-3.763899 3.026896 0.690827 1.274023 -0.641542
-1.491164 1.505009 1.365490 1.637536 -1.064188
0.876561 -0.249440 0.978390 1.634418 -0.834258
2.592245 -1.013404 0.837732 1.479836 -0.121945
4.004085 -0.521666 0.423548 0.625366 0.570755
3.608562 0.525695 -0.913343 -0.722620 1.016912
0.992487 1.858414 -1.426338 -1.211120 1.313207
-0.681859 3.667020 -0.045661 -0.334526 1.349621
0.660463 5.355608 1.137735 0.603912 0.927052
2.285552 6.215225 0.188651 0.371116 0.135988
1.100632 5.989412 -1.160565 -0.280005 -0.837915
-0.793454 4.408724 -0.420704 -0.167512 -1.770253
-0.160401 1.516353 0.875809 0.121998 -2.216099
1.416400 -1.623632 0.451435 -0.213647 -1.764885
1.254994 -3.283846 -0.502481 -0.589572 -0.585528
0.160762 -2.832997 -0.447088 -0.393201 0.581395
-0.302231 -1.085014 -0.062212 0.030029 1.180637
-0.234480 1.059072 0.095285 0.211813 0.965534
0.000000 2.127924 0.141255 0.221507 0.000000
0.000000 -1.929698 0.200583 2.279159 -0.000000
0.286917 -1.101424 0.061889 2.559120 0.647370
0.124604 0.130766 -0.236789 2.697804 0.786898
-0.746149 0.952986 -0.661092 2.144537 0.718276
-2.405138 1.702938 -0.940566 1.676802 0.573965
-3.917928 2.096764 -0.456128 2.022452 0.425142
-3.826461 2.657359 0.561743 2.874493 0.286097
-2.013299 3.348490 1.131830 3.448064 -0.263973
0.114865 2.612810 0.924798 3.321727 -1.156192
1.518504 0.477578 0.504820 2.753093 -1.668953
2.430709 -1.352777 0.499260 2.424100 -1.765674
3.641760 -3.058046 0.679188 2.492802 -1.977589
4.624599 -5.964824 0.157437 2.312102 -1.912879
3.793607 -8.816635 -1.019784 1.604142 -0.690539
1.023377 -8.653313 -1.542544 1.353312 1.333094
-1.344444 -5.199799 -0.705216 2.254241 2.757780
-2.074027 -0.939288 -0.260850 2.963838 2.924504
-3.294183 2.535200 -1.024702 2.571245 2.142973
-5.540341 4.537621 -0.963537 2.119587 0.705348
-6.137844 3.959389 0.426234 2.035599 -0.806329
-4.182829 1.481810 1.383673 1.736298 -1.459791
-1.159511 -0.508845 1.586136 1.267068 -1.206188
1.858517 -1.426208 1.403851 0.828498 -0.775838
4.085244 -2.330159 0.783066 0.450741 -0.269511
4.893117 -2.566347 0.043147 0.431366 0.666949
4.230856 -0.750396 -0.758154 0.607832 1.516754
1.795959 2.062404 -1.654377 0.332235 1.424271
-1.568002 3.588906 -1.498362 -0.105428 0.473753
-3.212180 2.931840 -0.053442 0.085481 -0.435611
-1.987056 1.287678 1.132271 0.880318 -0.494505
0.312190 0.975971 0.999842 1.634893 0.058716
1.404848 2.303404 0.067764 1.776816 0.070923
0.674586 2.470612 -0.728946 1.154666 -0.823437
-0.856057 -0.019676 -0.662857 0.340416 -1.321433
-1.431497 -2.328030 0.120486 -0.101015 -0.471971
-0.662032 -1.803840 0.511935 -0.396230 0.834506
-0.107324 0.178833 -0.058574 -0.827095 1.514283
-0.913453 1.643898 -0.637717 -0.941416 1.952714
-2.012278 3.761689 -0.357382 -0.019988 2.737842
-2.230063 7.769464 0.048764 2.011552 3.173853
-2.107524 11.464999 0.058055 4.340767 2.685500
-1.600156 12.812358 0.596887 6.007254 2.368225
0.544735 14.669872 1.505871 6.893536 3.135647
3.501256 19.618374 1.226762 7.338013 3.617525
4.583103 24.612200 -0.209723 7.441499 2.425914
2.906784 26.057361 -1.332035 7.435881 0.343264
0.124424 24.254296 -1.294881 7.575141 -1.078388
-1.575370 21.800543 -0.366592 7.685886 -1.287639
-1.454671 20.707815 0.391719 7.773984 -0.971859
-0.573732 20.723639 0.434656 7.987161 -1.151893
0.043006 20.158961 0.154693 7.671125 -2.323067
-0.159067 16.810590 -0.412156 6.045886 -3.996338
-1.312305 10.366858 -0.574185 3.939285 -4.666621
-1.402876 4.404558 0.654459 2.826469 -3.508288
1.097909 2.008035 1.606182 2.319997 -1.630990
3.483340 2.169492 0.535366 1.342047 -0.430395
3.052843 2.654947 -0.781850 0.494367 -0.072462
1.385665 2.682902 -0.711467 0.420726 -0.031425
0.328508 2.435754 -0.484994 0.368155 0.096728
-1.076758 2.515306 -0.998867 0.033316 0.462923
-3.287840 3.719437 -1.018308 0.166408 0.683426
-4.195648 5.071845 0.229349 0.994596 0.161928
-2.526719 4.597990 1.263029 1.611369 -0.712465
-0.017878 2.888538 1.156453 1.571961 -1.057990
1.996695 1.719414 0.927871 1.238523 -0.966834
3.592377 0.617427 0.587480 0.538911 -0.823151
3.914673 -0.856717 -0.326355 -0.452812 -0.168451
2.673607 -0.654080 -0.752781 -0.950476 1.144068
1.707791 2.382299 -0.097613 -0.642210 1.936526
2.145138 5.611159 0.384518 -0.188130 1.275256
2.252171 6.171204 -0.480289 -0.338455 -0.076493
0.012841 4.821875 -1.625196 -0.876444 -0.935493
-2.978816 3.506182 -1.092541 -0.894554 -1.347311
-3.572803 1.784370 0.468398 -0.138944 -1.701567
-1.792324 -0.866108 1.120080 0.774047 -1.524128
0.174912 -2.631060 0.803320 1.214507 -0.509133
1.304895 -2.202664 0.351437 1.071855 0.657693
1.544387 -0.345568 -0.116760 0.769676 1.268996
0.963621 1.933983 -0.435567 0.763051 1.033108
0.000000 3.081680 -0.509852 0.864552 0.000000
0.000000 1.405089 0.874974 0.482250 -0.000000
1.206768 2.425184 0.179297 0.394989 0.576202
